sku,id_producto,nombre_producto,modelo,color,talla,categoria,marca,precio_venta,costo,fecha,tipo_producto,unidad_medida,codigo_barras,Tipo_producto_afecta_inventario
VIN-0072,2543,CARDIGAN OVERSIZE CREMA,,,,CARDIGAN,THE VINTAGE SHOP,244,203,2024-09-04,Inventariable,Pieza,50002543,TRUE
VIN-0073,2544,CAMISA PLISADO AZUL CIELO,,,,CAMISA,THE VINTAGE SHOP,447,388,2024-09-04,Inventariable,Pieza,50002544,TRUE
VIN-0074,2545,ENTERIZO SATINADO BURDEOS,,,,ENTERIZO,THE VINTAGE SHOP,302,251,2024-09-04,Inventariable,Pieza,50002545,TRUE
GAL-0078,2546,VESTIDO CON OLANES BLANCO,,,,VESTIDO,GALITA,305,254,2024-09-04,Inventariable,Pieza,50002546,TRUE
GAL-0079,2547,SHORT CON BORDADO SUIZO AZUL MARINO,,,,SHORT,GALITA,419,364,2024-09-04,Inventariable,Pieza,50002547,TRUE
GAL-0080,2548,VESTIDO CON CUELLO EN V MOSTAZA,,,,VESTIDO,GALITA,190,146,2024-09-04,Inventariable,Pieza,50002548,TRUE
GAL-0081,2549,VESTIDO PLISADO MOSTAZA,,,,VESTIDO,GALITA,375,312,2024-09-04,Inventariable,Pieza,50002549,TRUE
GAL-0082,2550,TOP OVERSIZE AZUL CIELO,,,,TOP,GALITA,431,374,2024-09-04,Inventariable,Pieza,50002550,TRUE
GAL-0083,2551,PANTALON MANGA OBISPO ROSA PASTEL,,,,PANTALON,GALITA,520,452,2024-09-04,Inventariable,Pieza,50002551,TRUE
GAL-0084,2552,VESTIDO DE CORTE RECTO VERDE ESMERALDA,,,,VESTIDO,GALITA,393,341,2024-09-04,Inventariable,Pieza,50002552,TRUE
GAL-0085,2553,VESTIDO CON CUELLO EN V BEIGE,,,,VESTIDO,GALITA,353,294,2024-09-04,Inventariable,Pieza,50002553,TRUE
GAL-0086,2554,SHORT CON BORDADO SUIZO BLANCO,,,,SHORT,GALITA,404,351,2024-09-04,Inventariable,Pieza,50002554,TRUE
GAL-0087,2555,CAMISA AJUSTADO NEGRO,,,,CAMISA,GALITA,225,187,2024-09-04,Inventariable,Pieza,50002555,TRUE
GAL-0088,2556,BLUSA CON BOTONES FRONTALES MOSTAZA,,,,BLUSA,GALITA,304,253,2024-09-04,Inventariable,Pieza,50002556,TRUE
GAL-0089,2557,BLUSA PLISADO MOSTAZA,,,,BLUSA,GALITA,501,435,2024-09-04,Inventariable,Pieza,50002557,TRUE
GAL-0090,2558,BLUSA DE CORTE RECTO MOSTAZA,,,,BLUSA,GALITA,527,458,2024-09-04,Inventariable,Pieza,50002558,TRUE
RIV-0012,2559,CROP TOP PLISADO GRIS JASPE,,,,CROP,RIVIR,502,436,2024-09-04,Inventariable,Pieza,50002559,TRUE
RIV-0013,2560,CAMISA SATINADO TERRACOTA,,,,CAMISA,RIVIR,516,448,2024-09-04,Inventariable,Pieza,50002560,TRUE
SAN-0127,2561,ENTERIZO CON LAZADA LILA,,,,ENTERIZO,SANS SOUCI,326,271,2024-09-04,Inventariable,Pieza,50002561,TRUE
SAN-0128,2562,CROP TOP SATINADO TERRACOTA,,,,CROP,SANS SOUCI,369,307,2024-09-04,Inventariable,Pieza,50002562,TRUE
SAN-0129,2563,SHORT CON LAZADA BEIGE,,,,SHORT,SANS SOUCI,302,251,2024-09-04,Inventariable,Pieza,50002563,TRUE
SAN-0130,2564,BLUSA CON CUELLO EN V CREMA,,,,BLUSA,SANS SOUCI,312,260,2024-09-04,Inventariable,Pieza,50002564,TRUE
SAN-0131,2565,SHORT SATINADO NEGRO,,,,SHORT,SANS SOUCI,260,216,2024-09-04,Inventariable,Pieza,50002565,TRUE
SAN-0132,2566,BLUSA DE CORTE RECTO AZUL CIELO,,,,BLUSA,SANS SOUCI,334,278,2024-09-04,Inventariable,Pieza,50002566,TRUE
SAN-0133,2567,PANTALON DE LINO BURDEOS,,,,PANTALON,SANS SOUCI,263,219,2024-09-04,Inventariable,Pieza,50002567,TRUE
SAN-0134,2568,BLUSA CON CUELLO EN V GRIS JASPE,,,,BLUSA,SANS SOUCI,194,149,2024-09-04,Inventariable,Pieza,50002568,TRUE
SAN-0135,2569,BLUSA CON LAZADA VERDE ESMERALDA,,,,BLUSA,SANS SOUCI,151,116,2024-09-04,Inventariable,Pieza,50002569,TRUE
SAN-0136,2570,FALDA DE TEJIDO DENIM LILA,,,,FALDA,SANS SOUCI,208,160,2024-09-04,Inventariable,Pieza,50002570,TRUE
SAN-0137,2571,ENTERIZO ACANALADO AZUL CIELO,,,,ENTERIZO,SANS SOUCI,374,311,2024-09-04,Inventariable,Pieza,50002571,TRUE
SAN-0138,2572,FALDA MANGA OBISPO BLANCO,,,,FALDA,SANS SOUCI,324,270,2024-09-04,Inventariable,Pieza,50002572,TRUE
LEE-0109,2573,PANTALON CON ESTAMPADO FLORAL VERDE ESMERALDA,,,,PANTALON,LEENA,278,231,2024-09-04,Inventariable,Pieza,50002573,TRUE
LEE-0110,2574,ENTERIZO CON BORDADO SUIZO GRIS JASPE,,,,ENTERIZO,LEENA,374,325,2024-09-04,Inventariable,Pieza,50002574,TRUE
LEE-0111,2575,CARDIGAN CON BOTONES FRONTALES GRIS JASPE,,,,CARDIGAN,LEENA,393,341,2024-09-04,Inventariable,Pieza,50002575,TRUE
LEE-0112,2576,PANTALON MANGA OBISPO MOSTAZA,,,,PANTALON,LEENA,396,344,2024-09-04,Inventariable,Pieza,50002576,TRUE
LEE-0113,2577,VESTIDO AJUSTADO TERRACOTA,,,,VESTIDO,LEENA,440,382,2024-09-04,Inventariable,Pieza,50002577,TRUE
LEE-0114,2578,SHORT DE LINO NEGRO,,,,SHORT,LEENA,386,335,2024-09-04,Inventariable,Pieza,50002578,TRUE
LEE-0115,2579,FALDA ACANALADO VERDE ESMERALDA,,,,FALDA,LEENA,509,442,2024-09-04,Inventariable,Pieza,50002579,TRUE
LEE-0116,2580,BLUSA SATINADO BURDEOS,,,,BLUSA,LEENA,489,425,2024-09-04,Inventariable,Pieza,50002580,TRUE
LEE-0117,2581,ENTERIZO CON ESTAMPADO FLORAL LILA,,,,ENTERIZO,LEENA,500,434,2024-09-04,Inventariable,Pieza,50002581,TRUE
LEE-0118,2582,CROP TOP DE CORTE RECTO ROSA PASTEL,,,,CROP,LEENA,477,414,2024-09-04,Inventariable,Pieza,50002582,TRUE
LEE-0119,2583,SHORT PLISADO ROSA PASTEL,,,,SHORT,LEENA,374,311,2024-09-04,Inventariable,Pieza,50002583,TRUE
LEE-0120,2584,ENTERIZO ACANALADO TERRACOTA,,,,ENTERIZO,LEENA,483,420,2024-09-04,Inventariable,Pieza,50002584,TRUE
BAM-0050,2585,CAMISA CON CUELLO EN V AZUL MARINO,,,,CAMISA,BAMBU,598,520,2024-09-04,Inventariable,Pieza,50002585,TRUE
BAM-0051,2586,SHORT CON CUELLO EN V BLANCO,,,,SHORT,BAMBU,541,470,2024-09-04,Inventariable,Pieza,50002586,TRUE
BAM-0052,2587,BLUSA CON OLANES TERRACOTA,,,,BLUSA,BAMBU,512,445,2024-09-04,Inventariable,Pieza,50002587,TRUE
BAM-0053,2588,CROP TOP CON BORDADO SUIZO VERDE ESMERALDA,,,,CROP,BAMBU,566,492,2024-09-04,Inventariable,Pieza,50002588,TRUE
BAM-0054,2589,CROP TOP DE CORTE RECTO LILA,,,,CROP,BAMBU,592,514,2024-09-04,Inventariable,Pieza,50002589,TRUE
BAM-0055,2590,TOP PLISADO ROSA PASTEL,,,,TOP,BAMBU,492,427,2024-09-04,Inventariable,Pieza,50002590,TRUE
ROL-0067,2591,PANTALON DE LINO LILA,,,,PANTALON,ROLYPOLY,280,233,2024-09-04,Inventariable,Pieza,50002591,TRUE
ROL-0068,2592,FALDA DE CORTE RECTO TERRACOTA,,,,FALDA,ROLYPOLY,267,222,2024-09-04,Inventariable,Pieza,50002592,TRUE
ROL-0069,2593,VESTIDO ACANALADO VERDE ESMERALDA,,,,VESTIDO,ROLYPOLY,254,211,2024-09-04,Inventariable,Pieza,50002593,TRUE
ROL-0070,2594,SHORT AJUSTADO MOSTAZA,,,,SHORT,ROLYPOLY,239,199,2024-09-04,Inventariable,Pieza,50002594,TRUE
ROL-0071,2595,ENTERIZO PLISADO TERRACOTA,,,,ENTERIZO,ROLYPOLY,245,204,2024-09-04,Inventariable,Pieza,50002595,TRUE
ROL-0072,2596,FALDA PLISADO NEGRO,,,,FALDA,ROLYPOLY,290,241,2024-09-04,Inventariable,Pieza,50002596,TRUE
RUN-0055,2597,TOP CON ESTAMPADO FLORAL TERRACOTA,,,,TOP,RUNWAYPARIS,228,190,2024-09-04,Inventariable,Pieza,50002597,TRUE
RUN-0056,2598,BLUSA DE TEJIDO DENIM AZUL MARINO,,,,BLUSA,RUNWAYPARIS,280,233,2024-09-04,Inventariable,Pieza,50002598,TRUE
RUN-0057,2599,SHORT CON BORDADO SUIZO BURDEOS,,,,SHORT,RUNWAYPARIS,250,208,2024-09-04,Inventariable,Pieza,50002599,TRUE
RUN-0058,2600,CARDIGAN DE CORTE RECTO TERRACOTA,,,,CARDIGAN,RUNWAYPARIS,231,192,2024-09-04,Inventariable,Pieza,50002600,TRUE
RUN-0059,2601,CROP TOP MANGA OBISPO MOSTAZA,,,,CROP,RUNWAYPARIS,315,262,2024-09-04,Inventariable,Pieza,50002601,TRUE
RUN-0060,2602,ENTERIZO ACANALADO BURDEOS,,,,ENTERIZO,RUNWAYPARIS,248,206,2024-09-04,Inventariable,Pieza,50002602,TRUE
RUN-0061,2603,FALDA CON OLANES CREMA,,,,FALDA,RUNWAYPARIS,261,217,2024-09-04,Inventariable,Pieza,50002603,TRUE
RUN-0062,2604,CARDIGAN PLISADO ROSA PASTEL,,,,CARDIGAN,RUNWAYPARIS,202,168,2024-09-04,Inventariable,Pieza,50002604,TRUE
RUN-0063,2605,BLUSA CON ESTAMPADO FLORAL BLANCO,,,,BLUSA,RUNWAYPARIS,258,215,2024-09-04,Inventariable,Pieza,50002605,TRUE
RUN-0064,2606,CROP TOP DE ENCAJE LILA,,,,CROP,RUNWAYPARIS,214,164,2024-09-04,Inventariable,Pieza,50002606,TRUE
RUN-0065,2607,CARDIGAN PLISADO BEIGE,,,,CARDIGAN,RUNWAYPARIS,292,243,2024-09-04,Inventariable,Pieza,50002607,TRUE
RUN-0066,2608,CROP TOP ACANALADO LILA,,,,CROP,RUNWAYPARIS,230,191,2024-09-04,Inventariable,Pieza,50002608,TRUE
TAB-0042,2609,TOP DE ENCAJE AZUL MARINO,,,,TOP,TABA,179,137,2024-09-04,Inventariable,Pieza,50002609,TRUE
TAB-0043,2610,VESTIDO DE LINO CREMA,,,,VESTIDO,TABA,181,139,2024-09-04,Inventariable,Pieza,50002610,TRUE
TAB-0044,2611,CAMISA SATINADO BEIGE,,,,CAMISA,TABA,192,147,2024-09-04,Inventariable,Pieza,50002611,TRUE
TAB-0045,2612,FALDA CON BORDADO SUIZO TERRACOTA,,,,FALDA,TABA,166,127,2024-09-04,Inventariable,Pieza,50002612,TRUE
TAB-0046,2613,FALDA DE LINO LILA,,,,FALDA,TABA,176,135,2024-09-04,Inventariable,Pieza,50002613,TRUE
TAB-0047,2614,VESTIDO DE ENCAJE AZUL MARINO,,,,VESTIDO,TABA,171,131,2024-09-04,Inventariable,Pieza,50002614,TRUE
IRI-0076,2615,CARDIGAN CON BOTONES FRONTALES AZUL CIELO,,,,CARDIGAN,IRIS,172,132,2024-09-04,Inventariable,Pieza,50002615,TRUE
IRI-0077,2616,SHORT ACANALADO GRIS JASPE,,,,SHORT,IRIS,177,136,2024-09-04,Inventariable,Pieza,50002616,TRUE
IRI-0078,2617,CROP TOP AJUSTADO BEIGE,,,,CROP,IRIS,211,162,2024-09-04,Inventariable,Pieza,50002617,TRUE
IRI-0079,2618,VESTIDO DE ENCAJE GRIS JASPE,,,,VESTIDO,IRIS,111,85,2024-09-04,Inventariable,Pieza,50002618,TRUE
IRI-0080,2619,CROP TOP CON OLANES GRIS JASPE,,,,CROP,IRIS,212,163,2024-09-04,Inventariable,Pieza,50002619,TRUE
IRI-0081,2620,ENTERIZO MANGA OBISPO TERRACOTA,,,,ENTERIZO,IRIS,202,155,2024-09-04,Inventariable,Pieza,50002620,TRUE
IRI-0082,2621,TOP DE LINO NEGRO,,,,TOP,IRIS,94,72,2024-09-04,Inventariable,Pieza,50002621,TRUE
IRI-0083,2622,CAMISA CON BORDADO SUIZO AZUL CIELO,,,,CAMISA,IRIS,228,190,2024-09-04,Inventariable,Pieza,50002622,TRUE
IRI-0084,2623,SHORT CON ESTAMPADO FLORAL BLANCO,,,,SHORT,IRIS,195,150,2024-09-04,Inventariable,Pieza,50002623,TRUE
IRI-0085,2624,SHORT MANGA OBISPO CREMA,,,,SHORT,IRIS,93,71,2024-09-04,Inventariable,Pieza,50002624,TRUE
IRI-0086,2625,PANTALON DE CORTE RECTO BURDEOS,,,,PANTALON,IRIS,206,171,2024-09-04,Inventariable,Pieza,50002625,TRUE
IRI-0087,2626,CROP TOP ACANALADO GRIS JASPE,,,,CROP,IRIS,155,119,2024-09-04,Inventariable,Pieza,50002626,TRUE
INV-0018,2627,CAMISA AJUSTADO GRIS JASPE,,,,CAMISA,INVOICE,238,198,2024-09-05,Inventariable,Pieza,50002627,TRUE
INV-0019,2628,FALDA SATINADO CREMA,,,,FALDA,INVOICE,221,184,2024-09-05,Inventariable,Pieza,50002628,TRUE
ONL-0024,2629,VESTIDO DE CORTE RECTO LILA,,,,VESTIDO,ONLY4U,297,247,2024-09-05,Inventariable,Pieza,50002629,TRUE
ONL-0025,2630,TOP CON ESTAMPADO FLORAL AZUL CIELO,,,,TOP,ONLY4U,314,261,2024-09-05,Inventariable,Pieza,50002630,TRUE
EST-0040,2631,FALDA DE ENCAJE BEIGE,,,,FALDA,ESTELLA,201,167,2024-09-05,Inventariable,Pieza,50002631,TRUE
EST-0041,2632,TOP CON LAZADA TERRACOTA,,,,TOP,ESTELLA,258,215,2024-09-05,Inventariable,Pieza,50002632,TRUE
EST-0042,2633,CARDIGAN DE LINO BLANCO,,,,CARDIGAN,ESTELLA,360,300,2024-09-05,Inventariable,Pieza,50002633,TRUE
EST-0043,2634,VESTIDO MANGA OBISPO LILA,,,,VESTIDO,ESTELLA,203,169,2024-09-05,Inventariable,Pieza,50002634,TRUE
EST-0044,2635,CAMISA CON CUELLO EN V BURDEOS,,,,CAMISA,ESTELLA,408,354,2024-09-05,Inventariable,Pieza,50002635,TRUE
EST-0045,2636,VESTIDO DE TEJIDO DENIM GRIS JASPE,,,,VESTIDO,ESTELLA,315,262,2024-09-05,Inventariable,Pieza,50002636,TRUE
IFS-0034,2637,VESTIDO MANGA OBISPO TERRACOTA,,,,VESTIDO,IF SHE LOVES,230,191,2024-09-05,Inventariable,Pieza,50002637,TRUE
IFS-0035,2638,CARDIGAN SATINADO BURDEOS,,,,CARDIGAN,IF SHE LOVES,222,185,2024-09-05,Inventariable,Pieza,50002638,TRUE
IFS-0036,2639,ENTERIZO CON BOTONES FRONTALES BLANCO,,,,ENTERIZO,IF SHE LOVES,250,208,2024-09-05,Inventariable,Pieza,50002639,TRUE
IFS-0037,2640,FALDA DE CORTE RECTO MOSTAZA,,,,FALDA,IF SHE LOVES,216,180,2024-09-05,Inventariable,Pieza,50002640,TRUE
IFS-0038,2641,PANTALON OVERSIZE BURDEOS,,,,PANTALON,IF SHE LOVES,305,254,2024-09-05,Inventariable,Pieza,50002641,TRUE
ACT-0231,2642,CROP TOP DE CORTE RECTO CREMA,,,,CROP,ACTIVE USA,169,130,2024-09-05,Inventariable,Pieza,50002642,TRUE
ACT-0232,2643,PANTALON MANGA OBISPO VERDE ESMERALDA,,,,PANTALON,ACTIVE USA,115,88,2024-09-05,Inventariable,Pieza,50002643,TRUE
ACT-0233,2644,FALDA DE TEJIDO DENIM CREMA,,,,FALDA,ACTIVE USA,98,75,2024-09-05,Inventariable,Pieza,50002644,TRUE
ACT-0234,2645,CARDIGAN CON CUELLO EN V NEGRO,,,,CARDIGAN,ACTIVE USA,224,186,2024-09-05,Inventariable,Pieza,50002645,TRUE
ACT-0235,2646,TOP CON CUELLO EN V BLANCO,,,,TOP,ACTIVE USA,225,187,2024-09-05,Inventariable,Pieza,50002646,TRUE
ACT-0236,2647,SHORT PLISADO NEGRO,,,,SHORT,ACTIVE USA,368,306,2024-09-05,Inventariable,Pieza,50002647,TRUE
ACT-0237,2648,BLUSA CON ESTAMPADO FLORAL BEIGE,,,,BLUSA,ACTIVE USA,305,254,2024-09-05,Inventariable,Pieza,50002648,TRUE
ACT-0238,2649,FALDA CON BOTONES FRONTALES NEGRO,,,,FALDA,ACTIVE USA,308,256,2024-09-05,Inventariable,Pieza,50002649,TRUE
ACT-0239,2650,CARDIGAN DE LINO BURDEOS,,,,CARDIGAN,ACTIVE USA,354,295,2024-09-05,Inventariable,Pieza,50002650,TRUE
ACT-0240,2651,TOP CON LAZADA BLANCO,,,,TOP,ACTIVE USA,342,285,2024-09-05,Inventariable,Pieza,50002651,TRUE
ACT-0241,2652,BLUSA DE ENCAJE BLANCO,,,,BLUSA,ACTIVE USA,238,198,2024-09-05,Inventariable,Pieza,50002652,TRUE
ACT-0242,2653,CAMISA CON LAZADA BURDEOS,,,,CAMISA,ACTIVE USA,207,172,2024-09-05,Inventariable,Pieza,50002653,TRUE
ACT-0243,2654,CROP TOP DE TEJIDO DENIM ROSA PASTEL,,,,CROP,ACTIVE USA,342,285,2024-09-05,Inventariable,Pieza,50002654,TRUE
ACT-0244,2655,CAMISA PLISADO LILA,,,,CAMISA,ACTIVE USA,288,240,2024-09-05,Inventariable,Pieza,50002655,TRUE
LOH-0010,2656,PANTALON DE CORTE RECTO TERRACOTA,,,,PANTALON,LOVE HARMONY,304,253,2024-09-05,Inventariable,Pieza,50002656,TRUE
LOH-0011,2657,FALDA CON BORDADO SUIZO BLANCO,,,,FALDA,LOVE HARMONY,340,283,2024-09-05,Inventariable,Pieza,50002657,TRUE
CIS-0021,2658,CARDIGAN DE TEJIDO DENIM ROSA PASTEL,,,,CARDIGAN,CI SONO CORDUROY,255,212,2024-09-05,Inventariable,Pieza,50002658,TRUE
CIS-0022,2659,CROP TOP DE LINO CREMA,,,,CROP,CI SONO CORDUROY,261,217,2024-09-05,Inventariable,Pieza,50002659,TRUE
SPR-0044,2660,PANTALON CON BOTONES FRONTALES CREMA,,,,PANTALON,SPRING HAZE,228,190,2024-09-05,Inventariable,Pieza,50002660,TRUE
SPR-0045,2661,CAMISA CON ESTAMPADO FLORAL MOSTAZA,,,,CAMISA,SPRING HAZE,267,222,2024-09-05,Inventariable,Pieza,50002661,TRUE
SPR-0046,2662,FALDA PLISADO LILA,,,,FALDA,SPRING HAZE,242,201,2024-09-05,Inventariable,Pieza,50002662,TRUE
SPR-0047,2663,CARDIGAN AJUSTADO AZUL MARINO,,,,CARDIGAN,SPRING HAZE,334,278,2024-09-05,Inventariable,Pieza,50002663,TRUE
SPR-0048,2664,ENTERIZO OVERSIZE NEGRO,,,,ENTERIZO,SPRING HAZE,306,255,2024-09-05,Inventariable,Pieza,50002664,TRUE
SPR-0049,2665,PANTALON DE TEJIDO DENIM LILA,,,,PANTALON,SPRING HAZE,239,199,2024-09-05,Inventariable,Pieza,50002665,TRUE
LOL-0069,2666,CAMISA OVERSIZE BEIGE,,,,CAMISA,LOLA,263,219,2024-09-05,Inventariable,Pieza,50002666,TRUE
LOL-0070,2667,VESTIDO OVERSIZE BEIGE,,,,VESTIDO,LOLA,242,201,2024-09-05,Inventariable,Pieza,50002667,TRUE
LOL-0071,2668,FALDA CON LAZADA ROSA PASTEL,,,,FALDA,LOLA,266,221,2024-09-05,Inventariable,Pieza,50002668,TRUE
LOL-0072,2669,VESTIDO OVERSIZE CREMA,,,,VESTIDO,LOLA,249,207,2024-09-05,Inventariable,Pieza,50002669,TRUE
LOL-0073,2670,BLUSA CON CUELLO EN V NEGRO,,,,BLUSA,LOLA,242,201,2024-09-05,Inventariable,Pieza,50002670,TRUE
EVE-0041,2671,VESTIDO AJUSTADO ROSA PASTEL,,,,VESTIDO,EVERLYNN,240,200,2024-09-05,Inventariable,Pieza,50002671,TRUE
EVE-0042,2672,FALDA CON BOTONES FRONTALES AZUL CIELO,,,,FALDA,EVERLYNN,228,190,2024-09-05,Inventariable,Pieza,50002672,TRUE
EVE-0043,2673,ENTERIZO SATINADO LILA,,,,ENTERIZO,EVERLYNN,266,221,2024-09-05,Inventariable,Pieza,50002673,TRUE
EVE-0044,2674,PANTALON DE LINO BURDEOS,,,,PANTALON,EVERLYNN,255,212,2024-09-05,Inventariable,Pieza,50002674,TRUE
EVE-0045,2675,ENTERIZO MANGA OBISPO LILA,,,,ENTERIZO,EVERLYNN,274,228,2024-09-05,Inventariable,Pieza,50002675,TRUE
MIN-0180,2676,TOP DE TEJIDO DENIM BEIGE,,,,TOP,MINE,155,119,2024-09-05,Inventariable,Pieza,50002676,TRUE
MIN-0181,2677,SHORT CON OLANES AZUL MARINO,,,,SHORT,MINE,262,218,2024-09-05,Inventariable,Pieza,50002677,TRUE
MIN-0182,2678,BLUSA ACANALADO AZUL CIELO,,,,BLUSA,MINE,117,90,2024-09-05,Inventariable,Pieza,50002678,TRUE
MIN-0183,2679,BLUSA CON BOTONES FRONTALES CREMA,,,,BLUSA,MINE,305,254,2024-09-05,Inventariable,Pieza,50002679,TRUE
MIN-0184,2680,FALDA DE TEJIDO DENIM AZUL MARINO,,,,FALDA,MINE,284,236,2024-09-05,Inventariable,Pieza,50002680,TRUE
MIN-0185,2681,TOP CON BOTONES FRONTALES BEIGE,,,,TOP,MINE,173,133,2024-09-05,Inventariable,Pieza,50002681,TRUE
MIN-0186,2682,FALDA OVERSIZE AZUL MARINO,,,,FALDA,MINE,233,194,2024-09-05,Inventariable,Pieza,50002682,TRUE
MIN-0187,2683,BLUSA CON CUELLO EN V AZUL CIELO,,,,BLUSA,MINE,180,138,2024-09-05,Inventariable,Pieza,50002683,TRUE
MIN-0188,2684,VESTIDO MANGA OBISPO VERDE ESMERALDA,,,,VESTIDO,MINE,278,231,2024-09-05,Inventariable,Pieza,50002684,TRUE
DRE-0038,2685,TOP PLISADO BURDEOS,,,,TOP,DRESS DAY,388,337,2024-09-05,Inventariable,Pieza,50002685,TRUE
DRE-0039,2686,TOP DE CORTE RECTO TERRACOTA,,,,TOP,DRESS DAY,346,288,2024-09-05,Inventariable,Pieza,50002686,TRUE
DRE-0040,2687,VESTIDO DE CORTE RECTO BLANCO,,,,VESTIDO,DRESS DAY,477,414,2024-09-05,Inventariable,Pieza,50002687,TRUE
DRE-0041,2688,VESTIDO CON ESTAMPADO FLORAL BEIGE,,,,VESTIDO,DRESS DAY,412,358,2024-09-05,Inventariable,Pieza,50002688,TRUE
DRE-0042,2689,BLUSA AJUSTADO GRIS JASPE,,,,BLUSA,DRESS DAY,424,368,2024-09-05,Inventariable,Pieza,50002689,TRUE
DRE-0043,2690,CARDIGAN SATINADO LILA,,,,CARDIGAN,DRESS DAY,359,299,2024-09-05,Inventariable,Pieza,50002690,TRUE
DRE-0044,2691,PANTALON PLISADO TERRACOTA,,,,PANTALON,DRESS DAY,378,315,2024-09-05,Inventariable,Pieza,50002691,TRUE
DRE-0045,2692,FALDA CON OLANES AZUL MARINO,,,,FALDA,DRESS DAY,308,256,2024-09-05,Inventariable,Pieza,50002692,TRUE
DOU-0034,2693,TOP ACANALADO NEGRO,,,,TOP,DOUBLE ZERO,234,195,2024-09-05,Inventariable,Pieza,50002693,TRUE
DOU-0035,2694,ENTERIZO MANGA OBISPO NEGRO,,,,ENTERIZO,DOUBLE ZERO,237,197,2024-09-05,Inventariable,Pieza,50002694,TRUE
DOU-0036,2695,TOP CON CUELLO EN V MOSTAZA,,,,TOP,DOUBLE ZERO,242,201,2024-09-05,Inventariable,Pieza,50002695,TRUE
DOU-0037,2696,PANTALON CON BORDADO SUIZO MOSTAZA,,,,PANTALON,DOUBLE ZERO,244,203,2024-09-05,Inventariable,Pieza,50002696,TRUE
DOU-0038,2697,BLUSA CON OLANES BLANCO,,,,BLUSA,DOUBLE ZERO,243,202,2024-09-05,Inventariable,Pieza,50002697,TRUE
AMB-0124,2698,TOP AJUSTADO GRIS JASPE,,,,TOP,AMBIANCE APPAREL,129,99,2024-09-05,Inventariable,Pieza,50002698,TRUE
AMB-0125,2699,CAMISA CON BORDADO SUIZO AZUL MARINO,,,,CAMISA,AMBIANCE APPAREL,175,134,2024-09-05,Inventariable,Pieza,50002699,TRUE
AMB-0126,2700,FALDA DE TEJIDO DENIM AZUL MARINO,,,,FALDA,AMBIANCE APPAREL,220,183,2024-09-05,Inventariable,Pieza,50002700,TRUE
AMB-0127,2701,ENTERIZO SATINADO VERDE ESMERALDA,,,,ENTERIZO,AMBIANCE APPAREL,220,183,2024-09-05,Inventariable,Pieza,50002701,TRUE
AMB-0128,2702,ENTERIZO DE LINO NEGRO,,,,ENTERIZO,AMBIANCE APPAREL,231,192,2024-09-05,Inventariable,Pieza,50002702,TRUE
AMB-0129,2703,ENTERIZO CON ESTAMPADO FLORAL LILA,,,,ENTERIZO,AMBIANCE APPAREL,192,147,2024-09-05,Inventariable,Pieza,50002703,TRUE
AMB-0130,2704,BLUSA OVERSIZE CREMA,,,,BLUSA,AMBIANCE APPAREL,210,175,2024-09-05,Inventariable,Pieza,50002704,TRUE
AMB-0131,2705,CARDIGAN AJUSTADO LILA,,,,CARDIGAN,AMBIANCE APPAREL,111,85,2024-09-05,Inventariable,Pieza,50002705,TRUE
AMB-0132,2706,PANTALON ACANALADO TERRACOTA,,,,PANTALON,AMBIANCE APPAREL,102,78,2024-09-05,Inventariable,Pieza,50002706,TRUE
AMB-0133,2707,SHORT CON CUELLO EN V BEIGE,,,,SHORT,AMBIANCE APPAREL,141,108,2024-09-05,Inventariable,Pieza,50002707,TRUE
AMB-0134,2708,VESTIDO CON BORDADO SUIZO NEGRO,,,,VESTIDO,AMBIANCE APPAREL,98,75,2024-09-05,Inventariable,Pieza,50002708,TRUE
AMB-0135,2709,CROP TOP DE CORTE RECTO GRIS JASPE,,,,CROP,AMBIANCE APPAREL,81,62,2024-09-05,Inventariable,Pieza,50002709,TRUE
AMB-0136,2710,SHORT PLISADO VERDE ESMERALDA,,,,SHORT,AMBIANCE APPAREL,201,154,2024-09-05,Inventariable,Pieza,50002710,TRUE
AMB-0137,2711,VESTIDO DE LINO AZUL MARINO,,,,VESTIDO,AMBIANCE APPAREL,232,193,2024-09-05,Inventariable,Pieza,50002711,TRUE
LOV-0060,2712,CARDIGAN DE LINO AZUL MARINO,,,,CARDIGAN,LOVE,179,137,2024-09-06,Inventariable,Pieza,50002712,TRUE
LOV-0061,2713,CROP TOP CON BOTONES FRONTALES MOSTAZA,,,,CROP,LOVE,207,172,2024-09-06,Inventariable,Pieza,50002713,TRUE
LOV-0062,2714,VESTIDO CON CUELLO EN V BLANCO,,,,VESTIDO,LOVE,167,128,2024-09-06,Inventariable,Pieza,50002714,TRUE
LOV-0063,2715,BLUSA PLISADO MOSTAZA,,,,BLUSA,LOVE,201,167,2024-09-06,Inventariable,Pieza,50002715,TRUE
LOV-0064,2716,CARDIGAN CON ESTAMPADO FLORAL CREMA,,,,CARDIGAN,LOVE,214,178,2024-09-06,Inventariable,Pieza,50002716,TRUE
LOV-0065,2717,CAMISA OVERSIZE BLANCO,,,,CAMISA,LOVE,115,88,2024-09-06,Inventariable,Pieza,50002717,TRUE
LOV-0066,2718,VESTIDO DE ENCAJE LILA,,,,VESTIDO,LOVE,212,163,2024-09-06,Inventariable,Pieza,50002718,TRUE
