id_ntc,id_venta,id_cliente,fecha,sku,descripcion,cantidad,precio,total
NTC-000786,NOT-013936,1,2024-11-20,TIM-0068,PANTALON OVERSIZE BLANCO,1,130,130
NTC-000787,NOT-013940,1,2024-11-20,LOT-0214,SHORT DE LINO BLANCO,1,321,321
NTC-000788,NOT-013986,1,2024-11-21,MUY-0082,CARDIGAN MANGA OBISPO ROSA PASTEL,1,332,332
NTC-000789,NOT-014040,1,2024-11-22,FAS-0073,ENTERIZO CON BOTONES FRONTALES TERRACOTA,1,185,185
NTC-000790,NOT-014064,1,2024-11-22,SAN-0152,CAMISA DE CORTE RECTO AZUL CIELO,1,245,245
NTC-000791,NOT-014080,1,2024-11-23,ONT-0129,PANTALON DE CORTE RECTO AZUL MARINO,1,203,203
NTC-000792,NOT-014081,1,2024-11-23,ROL-0075,BLUSA CON LAZADA MOSTAZA,1,286,286
NTC-000793,NOT-014089,1,2024-11-23,ACT-0295,SHORT DE LINO NEGRO,1,276,276
NTC-000794,NOT-014140,1,2024-11-24,MIN-0024,PANTALON SATINADO BEIGE,1,186,186
NTC-000795,NOT-014143,1,2024-11-24,IFS-0042,BLUSA CON BORDADO SUIZO BURDEOS,1,256,256
NTC-000796,NOT-014184,1,2024-11-25,LOT-0210,BLUSA DE CORTE RECTO TERRACOTA,1,311,311
NTC-000797,NOT-014205,1,2024-11-25,MIC-0282,TOP SATINADO GRIS JASPE,1,201,201
NTC-000798,NOT-014286,1,2024-11-27,EVE-0055,CROP TOP DE CORTE RECTO BLANCO,1,238,238
NTC-000799,NOT-014287,1,2024-11-27,HAV-0128,CAMISA SATINADO MOSTAZA,1,348,348
NTC-000800,NOT-014289,1,2024-11-27,ACT-0293,FALDA SATINADO AZUL CIELO,1,370,370
NTC-000801,NOT-014296,1,2024-11-27,LOR-0100,TOP ACANALADO LILA,1,316,316
NTC-000802,NOT-014302,1,2024-11-27,MIC-0278,CARDIGAN DE ENCAJE VERDE ESMERALDA,1,275,275
NTC-000803,NOT-014310,1,2024-11-27,HAV-0087,BLUSA AJUSTADO NEGRO,1,305,305
NTC-000804,NOT-014316,1,2024-11-27,MIN-0136,ENTERIZO DE ENCAJE LILA,1,156,156
NTC-000805,NOT-014323,1,2024-11-27,LIZ-0057,BLUSA MANGA OBISPO GRIS JASPE,1,308,308
NTC-000806,NOT-014328,1,2024-11-27,MIN-0186,FALDA OVERSIZE AZUL MARINO,1,233,233
NTC-000807,NOT-014353,1,2024-11-28,SPR-0070,SHORT DE LINO CREMA,1,333,333
NTC-000808,NOT-014361,1,2024-11-28,ACT-0294,PANTALON CON BORDADO SUIZO VERDE ESMERALDA,1,201,201
NTC-000809,NOT-014382,1,2024-11-28,WOR-0038,CROP TOP CON OLANES GRIS JASPE,1,201,201
NTC-000810,NOT-014414,1,2024-12-02,MIC-0169,TOP CON BORDADO SUIZO GRIS JASPE,1,125,125
NTC-000811,NOT-014444,1,2024-12-03,ACG-0103,BLUSA CON ESTAMPADO FLORAL BEIGE,1,284,284
NTC-000812,NOT-014454,1,2024-12-03,MIC-0119,CROP TOP ACANALADO TERRACOTA,1,208,208
NTC-000813,NOT-014461,1,2024-12-04,VIN-0062,VESTIDO DE ENCAJE CREMA,1,246,246
NTC-000814,NOT-014473,1,2024-12-04,MIC-0035,BLUSA CON ESTAMPADO FLORAL VERDE ESMERALDA,1,181,181
NTC-000815,NOT-014487,1,2024-12-05,ONT-0067,SHORT AJUSTADO CREMA,1,299,299
NTC-000816,NOT-014501,1,2024-12-05,AVA-0081,CROP TOP OVERSIZE BEIGE,1,215,215
NTC-000817,NOT-014503,1,2024-12-05,ONT-0077,BLUSA DE TEJIDO DENIM MOSTAZA,1,483,483
NTC-000818,NOT-014516,1,2024-12-05,LOR-0103,CAMISA AJUSTADO VERDE ESMERALDA,1,425,425
NTC-000819,NOT-014552,1,2024-12-06,EDI-0102,BLUSA MANGA OBISPO BURDEOS,1,377,377
NTC-000820,NOT-014616,1,2024-12-06,TOS-0096,PANTALON DE TEJIDO DENIM AZUL CIELO,1,249,249
NTC-000821,NOT-014628,1,2024-12-07,LIZ-0105,ENTERIZO CON BORDADO SUIZO NEGRO,1,173,173
NTC-000822,NOT-014631,1,2024-12-07,SHE-0179,CAMISA CON ESTAMPADO FLORAL ROSA PASTEL,1,345,345
NTC-000823,NOT-014683,1,2024-12-07,TEE-0124,FALDA CON BORDADO SUIZO AZUL MARINO,1,198,198
NTC-000824,NOT-014687,1,2024-12-07,OVI-0159,FALDA MANGA OBISPO GRIS JASPE,1,279,279
NTC-000825,NOT-014692,1,2024-12-07,ACT-0326,TOP DE LINO ROSA PASTEL,1,291,291
NTC-000826,NOT-014713,1,2024-12-07,ACT-0088,TOP CON BOTONES FRONTALES VERDE ESMERALDA,1,372,372
NTC-000827,NOT-014717,1,2024-12-07,LOP-0115,CAMISA CON LAZADA AZUL MARINO,1,275,275
NTC-000828,NOT-014776,1,2024-12-08,LOT-0235,VESTIDO ACANALADO CREMA,1,190,190
NTC-000829,NOT-014833,1,2024-12-08,VIN-0031,VESTIDO CON ESTAMPADO FLORAL ROSA PASTEL,1,215,215
NTC-000830,NOT-014851,1,2024-12-08,SHE-0178,ENTERIZO MANGA OBISPO VERDE ESMERALDA,1,236,236
NTC-000831,NOT-014884,1,2024-12-09,LIZ-0136,CROP TOP AJUSTADO BURDEOS,1,269,269
NTC-000832,NOT-014933,1,2024-12-09,MIN-0132,SHORT DE CORTE RECTO BEIGE,1,257,257
NTC-000833,NOT-014941,1,2024-12-09,ACT-0334,ENTERIZO CON OLANES LILA,1,287,287
NTC-000834,NOT-014942,1,2024-12-09,ACT-0335,TOP CON CUELLO EN V NEGRO,1,211,211
NTC-000835,NOT-014945,1,2024-12-09,SHE-0176,ENTERIZO CON CUELLO EN V NEGRO,1,206,206
NTC-000836,NOT-014955,1,2024-12-09,ONL-0027,BLUSA DE CORTE RECTO AZUL MARINO,1,311,311
NTC-000837,NOT-014965,1,2024-12-09,ACT-0321,ENTERIZO PLISADO NEGRO,1,171,171
NTC-000838,NOT-014987,1,2024-12-10,ACT-0123,TOP PLISADO VERDE ESMERALDA,1,332,332
NTC-000839,NOT-015033,1,2024-12-10,CHO-0007,VESTIDO ACANALADO MOSTAZA,1,346,346
NTC-000840,NOT-015110,1,2024-12-11,LOH-0015,ENTERIZO CON ESTAMPADO FLORAL AZUL CIELO,1,340,340
NTC-000841,NOT-015111,1,2024-12-11,OVI-0054,VESTIDO MANGA OBISPO BURDEOS,1,328,328
NTC-000842,NOT-015118,1,2024-12-11,TEE-0121,BLUSA CON ESTAMPADO FLORAL AZUL CIELO,1,186,186
NTC-000843,NOT-015161,1,2024-12-12,HYF-0136,BLUSA CON BORDADO SUIZO AZUL MARINO,1,298,298
NTC-000844,NOT-015182,1,2024-12-12,CIS-0030,PANTALON CON OLANES AZUL MARINO,1,256,256
NTC-000845,NOT-015218,1,2024-12-12,MIC-0219,CARDIGAN MANGA OBISPO BEIGE,1,206,206
NTC-000846,NOT-015221,1,2024-12-12,OVI-0147,BLUSA OVERSIZE AZUL CIELO,1,292,292
NTC-000847,NOT-015244,1,2024-12-13,EVE-0065,BLUSA DE TEJIDO DENIM BURDEOS,1,250,250
NTC-000848,NOT-015245,1,2024-12-13,VIN-0128,CARDIGAN CON CUELLO EN V VERDE ESMERALDA,1,195,195
NTC-000849,NOT-015249,1,2024-12-13,VIN-0127,FALDA SATINADO AZUL MARINO,1,496,496
NTC-000850,NOT-015267,1,2024-12-13,LIZ-0128,TOP SATINADO NEGRO,1,188,188
NTC-000851,NOT-015275,1,2024-12-13,NEW-0056,FALDA PLISADO LILA,1,238,238
NTC-000852,NOT-015306,1,2024-12-13,MIT-0067,CROP TOP CON BORDADO SUIZO LILA,1,168,168
NTC-000853,NOT-015322,1,2024-12-14,MIC-0306,BLUSA CON LAZADA BURDEOS,1,221,221
NTC-000854,NOT-015336,1,2024-12-14,MIN-0259,ENTERIZO AJUSTADO CREMA,1,327,327
NTC-000855,NOT-015341,1,2024-12-14,HYF-0136,BLUSA CON BORDADO SUIZO AZUL MARINO,1,298,298
NTC-000856,NOT-015363,1,2024-12-14,ACT-0336,VESTIDO DE ENCAJE AZUL MARINO,1,330,330
NTC-000857,NOT-015385,1,2024-12-15,GLA-0113,TOP CON ESTAMPADO FLORAL VERDE ESMERALDA,1,276,276
NTC-000858,NOT-015394,1,2024-12-15,MIC-0308,CARDIGAN CON ESTAMPADO FLORAL MOSTAZA,1,188,188
NTC-000859,NOT-015412,1,2024-12-15,ACT-0322,CROP TOP CON ESTAMPADO FLORAL GRIS JASPE,1,284,284
NTC-000860,NOT-015435,1,2024-12-15,ACT-0334,ENTERIZO CON OLANES LILA,1,287,287
NTC-000861,NOT-015464,1,2024-12-16,PAP-0023,VESTIDO CON BORDADO SUIZO VERDE ESMERALDA,1,324,324
NTC-000862,NOT-015466,1,2024-12-16,SHE-0179,CAMISA CON ESTAMPADO FLORAL ROSA PASTEL,1,345,345
NTC-000863,NOT-015491,1,2024-12-16,AMB-0067,BLUSA ACANALADO ROSA PASTEL,1,243,243
NTC-000864,NOT-015517,1,2024-12-16,LEE-0007,CROP TOP DE TEJIDO DENIM BEIGE,1,297,297
NTC-000865,NOT-015521,1,2024-12-17,EST-0001,CAMISA SATINADO BURDEOS,1,216,216
NTC-000866,NOT-015536,1,2024-12-17,ACT-0236,SHORT PLISADO NEGRO,1,368,368
NTC-000867,NOT-015561,1,2024-12-17,MIN-0219,TOP CON CUELLO EN V NEGRO,1,219,219
NTC-000868,NOT-015562,1,2024-12-17,BET-0084,FALDA CON ESTAMPADO FLORAL NEGRO,1,213,213
NTC-000869,NOT-015573,1,2024-12-17,LOT-0228,CARDIGAN DE LINO AZUL MARINO,1,221,221
NTC-000870,NOT-015588,1,2024-12-17,FAS-0083,CAMISA DE LINO TERRACOTA,1,185,185
NTC-000871,NOT-015642,1,2024-12-18,MIC-0247,CARDIGAN DE ENCAJE NEGRO,1,172,172
NTC-000872,NOT-015669,1,2024-12-18,ACT-0256,VESTIDO DE TEJIDO DENIM NEGRO,1,172,172
NTC-000873,NOT-015699,1,2024-12-19,MUY-0096,TOP DE TEJIDO DENIM CREMA,1,263,263
NTC-000874,NOT-015700,1,2024-12-19,TOS-0098,CROP TOP CON CUELLO EN V BEIGE,1,299,299
NTC-000875,NOT-015719,1,2024-12-19,GLA-0110,FALDA CON BOTONES FRONTALES AZUL CIELO,1,248,248
NTC-000876,NOT-015732,1,2024-12-19,MIL-0009,CAMISA CON BORDADO SUIZO LILA,1,210,210
NTC-000877,NOT-015741,1,2024-12-19,ACT-0327,SHORT MANGA OBISPO LILA,1,133,133
NTC-000878,NOT-015754,1,2024-12-20,MIC-0140,SHORT PLISADO AZUL MARINO,1,282,282
NTC-000879,NOT-015778,1,2024-12-20,AMB-0182,FALDA OVERSIZE BURDEOS,1,208,208
NTC-000880,NOT-015798,1,2024-12-20,MIC-0310,CROP TOP CON LAZADA CREMA,1,184,184
NTC-000881,NOT-015798,1,2024-12-20,GLA-0105,VESTIDO SATINADO NEGRO,1,266,266
NTC-000882,NOT-015810,1,2024-12-20,MIC-0313,CROP TOP SATINADO TERRACOTA,1,287,287
NTC-000883,NOT-015813,1,2024-12-20,MIN-0133,ENTERIZO DE ENCAJE LILA,1,242,242
NTC-000884,NOT-015814,1,2024-12-20,SAN-0175,BLUSA CON BOTONES FRONTALES BEIGE,1,285,285
NTC-000885,NOT-015841,1,2024-12-21,HYF-0129,CAMISA CON ESTAMPADO FLORAL BURDEOS,1,390,390
NTC-000886,NOT-015870,1,2024-12-21,OVI-0152,VESTIDO CON ESTAMPADO FLORAL VERDE ESMERALDA,1,408,408
NTC-000887,NOT-015884,1,2024-12-21,IFS-0055,BLUSA DE TEJIDO DENIM BURDEOS,1,201,201
NTC-000888,NOT-015884,1,2024-12-21,AJL-0004,TOP CON BORDADO SUIZO TERRACOTA,1,209,209
NTC-000889,NOT-015891,1,2024-12-21,LOT-0226,ENTERIZO ACANALADO TERRACOTA,1,270,270
NTC-000890,NOT-015898,1,2024-12-22,VIN-0120,ENTERIZO DE CORTE RECTO NEGRO,1,481,481
NTC-000891,NOT-015902,1,2024-12-22,CRE-0033,ENTERIZO PLISADO CREMA,1,330,330
NTC-000892,NOT-015936,1,2024-12-22,IRI-0117,BLUSA PLISADO MOSTAZA,1,225,225
NTC-000893,NOT-015937,1,2024-12-22,DRE-0028,SHORT CON OLANES BURDEOS,1,347,347
NTC-000894,NOT-015952,1,2024-12-22,TEE-0130,FALDA CON OLANES CREMA,1,162,162
NTC-000895,NOT-015969,1,2024-12-23,MIC-0169,TOP CON BORDADO SUIZO GRIS JASPE,1,125,125
NTC-000896,NOT-015973,1,2024-12-23,PAP-0146,CARDIGAN DE ENCAJE BURDEOS,1,205,205
NTC-000897,NOT-015983,1,2024-12-23,ACT-0322,CROP TOP CON ESTAMPADO FLORAL GRIS JASPE,1,284,284
NTC-000898,NOT-015990,1,2024-12-23,MIC-0313,CROP TOP SATINADO TERRACOTA,1,287,287
NTC-000899,NOT-016005,1,2024-12-23,TIM-0027,CAMISA CON CUELLO EN V AZUL MARINO,1,117,117
NTC-000900,NOT-016010,1,2024-12-23,MIC-0309,ENTERIZO AJUSTADO AZUL MARINO,1,232,232
NTC-000901,NOT-016015,1,2024-12-23,IRI-0113,SHORT DE CORTE RECTO MOSTAZA,1,169,169
NTC-000902,NOT-016019,1,2024-12-23,ACT-0320,SHORT AJUSTADO LILA,1,163,163
NTC-000903,NOT-016046,1,2024-12-24,MIN-0054,CARDIGAN SATINADO MOSTAZA,1,185,185
NTC-000904,NOT-016069,1,2024-12-24,MIT-0062,PANTALON AJUSTADO ROSA PASTEL,1,162,162
NTC-000905,NOT-016180,1,2024-12-26,ACT-0178,FALDA CON LAZADA GRIS JASPE,1,294,294
NTC-000906,NOT-016232,1,2024-12-26,MIR-0077,SHORT CON BORDADO SUIZO BURDEOS,1,159,159
NTC-000907,NOT-016245,1,2024-12-27,MIN-0259,ENTERIZO AJUSTADO CREMA,1,327,327
NTC-000908,NOT-016287,1,2024-12-27,MIN-0258,CAMISA CON LAZADA MOSTAZA,1,294,294
NTC-000909,NOT-016307,1,2024-12-27,ACT-0123,TOP PLISADO VERDE ESMERALDA,1,332,332
NTC-000910,NOT-016346,1,2024-12-28,MIN-0256,PANTALON AJUSTADO ROSA PASTEL,1,208,208
NTC-000911,NOT-016360,1,2024-12-28,MIC-0304,VESTIDO DE LINO BURDEOS,1,192,192
NTC-000912,NOT-016364,1,2024-12-28,MIN-0261,CROP TOP CON CUELLO EN V NEGRO,1,179,179
NTC-000913,NOT-016370,1,2024-12-28,GAL-0003,ENTERIZO CON LAZADA BURDEOS,1,428,428
NTC-000914,NOT-016371,1,2024-12-28,SHE-0177,VESTIDO OVERSIZE AZUL CIELO,1,279,279
NTC-000915,NOT-016400,1,2025-01-01,SOR-0011,TOP DE CORTE RECTO LILA,1,237,237
NTC-000916,NOT-016401,1,2025-01-01,IFS-0052,ENTERIZO CON OLANES VERDE ESMERALDA,1,272,272
NTC-000917,NOT-016426,1,2025-01-02,LOT-0210,BLUSA DE CORTE RECTO TERRACOTA,1,311,311
NTC-000918,NOT-016430,1,2025-01-02,LOR-0062,BLUSA OVERSIZE BLANCO,1,420,420
NTC-000919,NOT-016436,1,2025-01-02,AJL-0029,VESTIDO MANGA OBISPO BEIGE,1,218,218
NTC-000920,NOT-016439,1,2025-01-02,LOP-0089,FALDA SATINADO LILA,1,202,202
NTC-000921,NOT-016443,1,2025-01-03,MIC-0144,TOP DE TEJIDO DENIM LILA,1,263,263
NTC-000922,NOT-016474,1,2025-01-04,LOT-0235,VESTIDO ACANALADO CREMA,1,190,190
NTC-000923,NOT-016488,1,2025-01-04,TIM-0079,SHORT DE TEJIDO DENIM GRIS JASPE,1,279,279
NTC-000924,NOT-016501,1,2025-01-05,GEE-0023,CROP TOP MANGA OBISPO NEGRO,1,318,318
NTC-000925,NOT-016534,1,2025-01-05,AZU-0053,CROP TOP DE ENCAJE BURDEOS,1,379,379
NTC-000926,NOT-016550,1,2025-01-06,AMB-0010,FALDA CON CUELLO EN V BURDEOS,1,213,213
NTC-000927,NOT-016552,1,2025-01-06,SPR-0023,CROP TOP PLISADO CREMA,1,357,357
NTC-000928,NOT-016559,1,2025-01-06,TOS-0095,VESTIDO SATINADO AZUL MARINO,1,238,238
NTC-000929,NOT-016573,1,2025-01-06,LOT-0106,SHORT CON OLANES ROSA PASTEL,1,304,304
NTC-000930,NOT-016587,1,2025-01-06,LOH-0001,FALDA DE LINO LILA,1,351,351
NTC-000931,NOT-016622,1,2025-01-07,ACT-0022,CARDIGAN DE TEJIDO DENIM BURDEOS,1,370,370
NTC-000932,NOT-016641,1,2025-01-07,OVI-0036,ENTERIZO DE LINO TERRACOTA,1,342,342
NTC-000933,NOT-016643,1,2025-01-07,IRI-0069,CAMISA CON OLANES MOSTAZA,1,147,147
NTC-000934,NOT-016650,1,2025-01-07,SHE-0093,PANTALON CON CUELLO EN V ROSA PASTEL,1,290,290
NTC-000935,NOT-016723,1,2025-01-08,PAP-0015,CROP TOP AJUSTADO BLANCO,1,335,335
NTC-000936,NOT-016725,1,2025-01-08,MIL-0152,BLUSA DE CORTE RECTO AZUL CIELO,1,236,236
NTC-000937,NOT-016728,1,2025-01-08,PAP-0031,PANTALON CON CUELLO EN V VERDE ESMERALDA,1,377,377
NTC-000938,NOT-016753,1,2025-01-08,MIT-0010,SHORT DE CORTE RECTO MOSTAZA,1,173,173
NTC-000939,NOT-016756,1,2025-01-09,AMB-0006,CARDIGAN CON OLANES MOSTAZA,1,219,219
NTC-000940,NOT-016792,1,2025-01-09,BAM-0002,CARDIGAN AJUSTADO AZUL MARINO,1,525,525
NTC-000941,NOT-016845,1,2025-01-10,OVE-0017,CROP TOP CON OLANES AZUL MARINO,1,212,212
NTC-000942,NOT-016869,1,2025-01-10,LOT-0226,ENTERIZO ACANALADO TERRACOTA,1,270,270
NTC-000943,NOT-016870,1,2025-01-10,SAN-0024,PANTALON DE TEJIDO DENIM LILA,1,156,156
NTC-000944,NOT-016881,1,2025-01-10,CIS-0003,FALDA CON ESTAMPADO FLORAL ROSA PASTEL,1,257,257
NTC-000945,NOT-016900,1,2025-01-11,ACT-0203,VESTIDO CON BOTONES FRONTALES BEIGE,1,333,333
NTC-000946,NOT-016906,1,2025-01-11,ZEN-0007,BLUSA CON BOTONES FRONTALES AZUL CIELO,1,192,192
NTC-000947,NOT-016910,1,2025-01-11,MIL-0011,BLUSA CON BOTONES FRONTALES AZUL CIELO,1,246,246
NTC-000948,NOT-016911,1,2025-01-11,LOP-0068,CARDIGAN ACANALADO LILA,1,134,134
NTC-000949,NOT-016916,1,2025-01-11,MIC-0024,PANTALON AJUSTADO GRIS JASPE,1,123,123
NTC-000950,NOT-016941,1,2025-01-11,PAP-0013,FALDA DE LINO AZUL MARINO,1,431,431
NTC-000951,NOT-016952,1,2025-01-11,MIC-0019,CARDIGAN CON OLANES AZUL CIELO,1,206,206
NTC-000952,NOT-016965,1,2025-01-12,ACT-0015,CAMISA OVERSIZE AZUL MARINO,1,147,147
NTC-000953,NOT-016971,1,2025-01-12,MIL-0054,TOP DE TEJIDO DENIM ROSA PASTEL,1,212,212
NTC-000954,NOT-017001,1,2025-01-12,ACT-0020,TOP CON ESTAMPADO FLORAL BLANCO,1,359,359
NTC-000955,NOT-017016,1,2025-01-13,LOT-0003,CAMISA CON LAZADA TERRACOTA,1,220,220
NTC-000956,NOT-017055,1,2025-01-14,PAP-0020,SHORT DE TEJIDO DENIM AZUL CIELO,1,208,208
NTC-000957,NOT-017057,1,2025-01-14,DAN-0030,PANTALON DE LINO VERDE ESMERALDA,1,257,257
NTC-000958,NOT-017073,1,2025-01-14,IN2-0006,CROP TOP SATINADO LILA,1,199,199
NTC-000959,NOT-017102,1,2025-01-15,LOT-0010,ENTERIZO DE CORTE RECTO AZUL MARINO,1,297,297
NTC-000960,NOT-017115,1,2025-01-15,EST-0043,VESTIDO MANGA OBISPO LILA,1,203,203
NTC-000961,NOT-017117,1,2025-01-15,VIN-0066,ENTERIZO CON OLANES GRIS JASPE,1,207,207
NTC-000962,NOT-017121,1,2025-01-15,TIM-0070,ENTERIZO CON ESTAMPADO FLORAL VERDE ESMERALDA,1,297,297
NTC-000963,NOT-017165,1,2025-01-16,SHE-0065,ENTERIZO DE LINO AZUL CIELO,1,244,244
NTC-000964,NOT-017184,1,2025-01-16,MIC-0316,CAMISA DE TEJIDO DENIM AZUL CIELO,1,204,204
NTC-000965,NOT-017199,1,2025-01-17,EDI-0018,PANTALON AJUSTADO NEGRO,1,554,554
NTC-000966,NOT-017219,1,2025-01-17,IRI-0069,CAMISA CON OLANES MOSTAZA,1,147,147
NTC-000967,NOT-017223,1,2025-01-17,TOS-0019,ENTERIZO SATINADO BURDEOS,1,270,270
NTC-000968,NOT-017254,1,2025-01-18,ACT-0297,CAMISA OVERSIZE AZUL MARINO,1,286,286
NTC-000969,NOT-017256,1,2025-01-18,NEW-0026,CROP TOP AJUSTADO AZUL CIELO,1,369,369
NTC-000970,NOT-017316,1,2025-01-19,TEE-0005,SHORT PLISADO BLANCO,1,140,140
NTC-000971,NOT-017318,1,2025-01-19,ONT-0126,VESTIDO CON BORDADO SUIZO ROSA PASTEL,1,498,498
NTC-000972,NOT-017334,1,2025-01-19,ONT-0113,VESTIDO CON BORDADO SUIZO CREMA,1,322,322
NTC-000973,NOT-017343,1,2025-01-20,LEE-0014,CAMISA DE LINO LILA,1,250,250
NTC-000974,NOT-017345,1,2025-01-20,MIC-0285,CARDIGAN CON OLANES BEIGE,1,172,172
NTC-000975,NOT-017347,1,2025-01-20,BLA-0003,VESTIDO ACANALADO BLANCO,1,193,193
NTC-000976,NOT-017366,1,2025-01-20,MIC-0021,TOP DE CORTE RECTO TERRACOTA,1,305,305
NTC-000977,NOT-017424,1,2025-01-21,LOP-0005,TOP DE CORTE RECTO MOSTAZA,1,227,227
NTC-000978,NOT-017449,1,2025-01-22,MIL-0152,BLUSA DE CORTE RECTO AZUL CIELO,1,236,236
NTC-000979,NOT-017453,1,2025-01-22,LEE-0046,CARDIGAN CON OLANES MOSTAZA,1,475,475
NTC-000980,NOT-017472,1,2025-01-22,MIC-0025,BLUSA CON CUELLO EN V AZUL MARINO,1,213,213
NTC-000981,NOT-017482,1,2025-01-22,OVI-0017,CAMISA SATINADO TERRACOTA,1,405,405
NTC-000982,NOT-017497,1,2025-01-23,MIC-0061,TOP CON OLANES AZUL CIELO,1,207,207
NTC-000983,NOT-017503,1,2025-01-23,MIN-0020,ENTERIZO CON CUELLO EN V AZUL MARINO,1,290,290
NTC-000984,NOT-017517,1,2025-01-23,MIL-0015,VESTIDO CON OLANES LILA,1,208,208
NTC-000985,NOT-017524,1,2025-01-23,LOT-0210,BLUSA DE CORTE RECTO TERRACOTA,1,311,311
NTC-000986,NOT-017545,1,2025-01-24,SHE-0152,BLUSA OVERSIZE ROSA PASTEL,1,365,365
NTC-000987,NOT-017557,1,2025-01-24,LOR-0063,FALDA DE ENCAJE NEGRO,1,339,339
NTC-000988,NOT-017560,1,2025-01-24,LOT-0008,FALDA CON OLANES ROSA PASTEL,1,309,309
NTC-000989,NOT-017581,1,2025-01-24,MUY-0007,CAMISA CON ESTAMPADO FLORAL TERRACOTA,1,304,304
NTC-000990,NOT-017591,1,2025-01-24,MIN-0220,CROP TOP DE ENCAJE AZUL CIELO,1,293,293
NTC-000991,NOT-017614,1,2025-01-25,ONE-0006,BLUSA DE TEJIDO DENIM GRIS JASPE,1,584,584
NTC-000992,NOT-017644,1,2025-01-26,MIN-0017,CROP TOP OVERSIZE LILA,1,158,158
NTC-000993,NOT-017651,1,2025-01-26,OVE-0013,CARDIGAN CON BORDADO SUIZO BEIGE,1,285,285
NTC-000994,NOT-017657,1,2025-01-26,OVE-0011,CROP TOP CON CUELLO EN V BURDEOS,1,208,208
NTC-000995,NOT-017690,1,2025-01-26,ACT-0024,CAMISA DE ENCAJE NEGRO,1,358,358
NTC-000996,NOT-017748,1,2025-01-28,WOR-0037,CAMISA DE LINO CREMA,1,227,227
NTC-000997,NOT-017763,1,2025-01-28,WOR-0012,FALDA OVERSIZE CREMA,1,231,231
NTC-000998,NOT-017784,1,2025-01-28,MIC-0003,PANTALON ACANALADO ROSA PASTEL,1,244,244
NTC-000999,NOT-017796,1,2025-02-01,MIC-0178,VESTIDO DE ENCAJE BEIGE,1,127,127
NTC-001000,NOT-017821,1,2025-02-02,HYF-0011,VESTIDO MANGA OBISPO AZUL MARINO,1,317,317
NTC-001001,NOT-017844,1,2025-02-03,SHE-0123,CAMISA DE ENCAJE BEIGE,1,366,366
NTC-001002,NOT-017844,1,2025-02-03,ACT-0148,PANTALON CON BORDADO SUIZO AZUL CIELO,1,199,199
NTC-001003,NOT-017871,1,2025-02-04,ACT-0258,PANTALON AJUSTADO ROSA PASTEL,1,125,125
NTC-001004,NOT-017892,1,2025-02-05,TOP-0014,CAMISA AJUSTADO NEGRO,1,280,280
NTC-001005,NOT-017931,1,2025-02-05,BLA-0017,BLUSA ACANALADO CREMA,1,219,219
NTC-001006,NOT-017954,1,2025-02-06,LIZ-0012,PANTALON OVERSIZE AZUL CIELO,1,272,272
NTC-001007,NOT-017979,1,2025-02-06,MIC-0067,TOP CON BOTONES FRONTALES NEGRO,1,233,233
NTC-001008,NOT-017984,1,2025-02-06,ROL-0092,SHORT ACANALADO NEGRO,1,258,258
NTC-001009,NOT-017985,1,2025-02-06,MIT-0021,FALDA OVERSIZE BEIGE,1,216,216
NTC-001010,NOT-017986,1,2025-02-06,OVE-0014,CARDIGAN DE TEJIDO DENIM VERDE ESMERALDA,1,234,234
NTC-001011,NOT-017988,1,2025-02-06,MIN-0074,PANTALON CON ESTAMPADO FLORAL VERDE ESMERALDA,1,318,318
NTC-001012,NOT-017990,1,2025-02-06,MIC-0051,TOP CON BORDADO SUIZO BLANCO,1,249,249
NTC-001013,NOT-018053,1,2025-02-07,ACT-0052,CAMISA DE CORTE RECTO VERDE ESMERALDA,1,227,227
NTC-001014,NOT-018085,1,2025-02-07,EDI-0022,BLUSA OVERSIZE BLANCO,1,385,385
NTC-001015,NOT-018128,1,2025-02-08,HAV-0027,BLUSA CON BORDADO SUIZO CREMA,1,164,164
NTC-001016,NOT-018131,1,2025-02-08,MIC-0044,VESTIDO DE TEJIDO DENIM AZUL CIELO,1,231,231
NTC-001017,NOT-018136,1,2025-02-08,MIN-0256,PANTALON AJUSTADO ROSA PASTEL,1,208,208
NTC-001018,NOT-018142,1,2025-02-08,LOT-0034,ENTERIZO CON BORDADO SUIZO BURDEOS,1,263,263
NTC-001019,NOT-018143,1,2025-02-08,TEE-0016,CARDIGAN CON LAZADA MOSTAZA,1,164,164
NTC-001020,NOT-018145,1,2025-02-08,FAS-0015,ENTERIZO DE LINO TERRACOTA,1,181,181
NTC-001021,NOT-018148,1,2025-02-08,LOP-0020,BLUSA DE CORTE RECTO BLANCO,1,158,158
NTC-001022,NOT-018159,1,2025-02-08,LOT-0038,CROP TOP CON BOTONES FRONTALES MOSTAZA,1,204,204
NTC-001023,NOT-018170,1,2025-02-08,ONT-0019,VESTIDO OVERSIZE ROSA PASTEL,1,489,489
NTC-001024,NOT-018183,1,2025-02-08,EVE-0012,PANTALON CON BOTONES FRONTALES BURDEOS,1,286,286
NTC-001025,NOT-018262,1,2025-02-09,LOT-0029,ENTERIZO DE CORTE RECTO TERRACOTA,1,238,238
NTC-001026,NOT-018279,1,2025-02-09,LOT-0028,CARDIGAN CON BORDADO SUIZO BLANCO,1,167,167
