folio,sku,descripcion,cantidad,precio_unitario,impuesto,descuento,subtotal,importe,fecha,registro_nombre,usuario_autorizo_nombre,marca
PO-000213,WIL-0040,FALDA OVERSIZE GRIS JASPE,9,220,16,0,1980,2296.8,2024-05-06,USUARIO1,ADMIN1,WILL B
PO-000213,WIL-0041,FALDA CON OLANES BEIGE,9,223,16,0,2007,2328.12,2024-05-06,USUARIO1,ADMIN1,WILL B
PO-000213,WIL-0042,PANTALON PLISADO BEIGE,12,235,16,0,2820,3271.2,2024-05-06,USUARIO1,ADMIN1,WILL B
PO-000214,ACT-0112,ENTERIZO DE LINO GRIS JASPE,57,130,16,0,7410,8595.6,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0113,VESTIDO AJUSTADO BURDEOS,57,170,16,0,9690,11240.4,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0114,TOP CON BOTONES FRONTALES CREMA,57,87,16,0,4959,5752.44,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0115,ENTERIZO CON BORDADO SUIZO AZUL CIELO,57,215,16,0,12255,14215.8,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0116,SHORT CON LAZADA TERRACOTA,57,78,16,0,4446,5157.36,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0117,PANTALON DE ENCAJE CREMA,60,65,16,0,3900,4524,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0118,CROP TOP OVERSIZE AZUL CIELO,60,303,16,0,18180,21088.8,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0119,CAMISA AJUSTADO TERRACOTA,57,260,16,0,14820,17191.2,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0120,CARDIGAN DE ENCAJE NEGRO,60,297,16,0,17820,20671.2,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0121,CARDIGAN DE LINO AZUL MARINO,60,113,16,0,6780,7864.8,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0122,BLUSA PLISADO VERDE ESMERALDA,57,287,16,0,16359,18976.44,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0123,TOP PLISADO VERDE ESMERALDA,60,276,16,0,16560,19209.6,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0124,SHORT CON CUELLO EN V LILA,60,209,16,0,12540,14546.4,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0125,CARDIGAN CON BOTONES FRONTALES BLANCO,57,214,16,0,12198,14149.68,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000214,ACT-0126,PANTALON CON BORDADO SUIZO TERRACOTA,60,118,16,0,7080,8212.8,2024-05-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000215,LIZ-0057,BLUSA MANGA OBISPO GRIS JASPE,36,256,16,0,9216,10690.56,2024-05-06,USUARIO1,ADMIN1,LIZETTE COLLECTION
PO-000215,LIZ-0058,SHORT CON BOTONES FRONTALES ROSA PASTEL,36,124,16,0,4464,5178.24,2024-05-06,USUARIO1,ADMIN1,LIZETTE COLLECTION
PO-000215,LIZ-0059,TOP DE LINO BURDEOS,39,131,16,0,5109,5926.44,2024-05-06,USUARIO1,ADMIN1,LIZETTE COLLECTION
PO-000215,LIZ-0060,CROP TOP DE LINO MOSTAZA,39,254,16,0,9906,11490.96,2024-05-06,USUARIO1,ADMIN1,LIZETTE COLLECTION
PO-000215,LIZ-0061,SHORT CON OLANES AZUL MARINO,36,424,16,0,15264,17706.24,2024-05-06,USUARIO1,ADMIN1,LIZETTE COLLECTION
PO-000215,LIZ-0062,BLUSA MANGA OBISPO AZUL MARINO,39,308,16,0,12012,13933.92,2024-05-06,USUARIO1,ADMIN1,LIZETTE COLLECTION
PO-000215,LIZ-0063,FALDA MANGA OBISPO TERRACOTA,39,429,16,0,16731,19407.96,2024-05-06,USUARIO1,ADMIN1,LIZETTE COLLECTION
PO-000215,LIZ-0064,CARDIGAN CON ESTAMPADO FLORAL ROSA PASTEL,36,115,16,0,4140,4802.4,2024-05-06,USUARIO1,ADMIN1,LIZETTE COLLECTION
PO-000215,LIZ-0065,FALDA MANGA OBISPO LILA,39,118,16,0,4602,5338.32,2024-05-06,USUARIO1,ADMIN1,LIZETTE COLLECTION
PO-000216,CRE-0013,CROP TOP CON BOTONES FRONTALES CREMA,12,270,16,0,3240,3758.4,2024-05-06,USUARIO1,ADMIN1,CRETA
PO-000216,CRE-0014,CAMISA CON BORDADO SUIZO BEIGE,12,271,16,0,3252,3772.32,2024-05-06,USUARIO1,ADMIN1,CRETA
PO-000217,LOT-0097,ENTERIZO ACANALADO MOSTAZA,33,179,16,0,5907,6852.12,2024-06-06,USUARIO1,ADMIN1,LOVE TREE
PO-000217,LOT-0098,SHORT MANGA OBISPO MOSTAZA,33,174,16,0,5742,6660.72,2024-06-06,USUARIO1,ADMIN1,LOVE TREE
PO-000217,LOT-0099,FALDA DE ENCAJE BEIGE,33,206,16,0,6798,7885.68,2024-06-06,USUARIO1,ADMIN1,LOVE TREE
PO-000217,LOT-0100,SHORT CON BORDADO SUIZO VERDE ESMERALDA,33,129,16,0,4257,4938.12,2024-06-06,USUARIO1,ADMIN1,LOVE TREE
PO-000217,LOT-0101,CROP TOP CON LAZADA BEIGE,33,192,16,0,6336,7349.76,2024-06-06,USUARIO1,ADMIN1,LOVE TREE
PO-000217,LOT-0102,BLUSA PLISADO TERRACOTA,33,181,16,0,5973,6928.68,2024-06-06,USUARIO1,ADMIN1,LOVE TREE
PO-000217,LOT-0103,BLUSA CON BORDADO SUIZO MOSTAZA,33,150,16,0,4950,5742,2024-06-06,USUARIO1,ADMIN1,LOVE TREE
PO-000217,LOT-0104,CROP TOP CON ESTAMPADO FLORAL NEGRO,36,234,16,0,8424,9771.84,2024-06-06,USUARIO1,ADMIN1,LOVE TREE
PO-000217,LOT-0105,BLUSA CON OLANES VERDE ESMERALDA,33,160,16,0,5280,6124.8,2024-06-06,USUARIO1,ADMIN1,LOVE TREE
PO-000217,LOT-0106,SHORT CON OLANES ROSA PASTEL,36,253,16,0,9108,10565.28,2024-06-06,USUARIO1,ADMIN1,LOVE TREE
PO-000218,LOL-0045,CARDIGAN PLISADO MOSTAZA,9,223,16,0,2007,2328.12,2024-06-06,USUARIO1,ADMIN1,LOLA
PO-000218,LOL-0046,ENTERIZO CON LAZADA MOSTAZA,12,206,16,0,2472,2867.52,2024-06-06,USUARIO1,ADMIN1,LOLA
PO-000218,LOL-0047,ENTERIZO CON LAZADA CREMA,9,229,16,0,2061,2390.76,2024-06-06,USUARIO1,ADMIN1,LOLA
PO-000218,LOL-0048,CARDIGAN CON LAZADA AZUL CIELO,12,201,16,0,2412,2797.92,2024-06-06,USUARIO1,ADMIN1,LOLA
PO-000219,GLA-0057,CROP TOP SATINADO MOSTAZA,12,244,16,0,2928,3396.48,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0058,FALDA DE LINO AZUL CIELO,12,301,16,0,3612,4189.92,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0059,SHORT CON CUELLO EN V ROSA PASTEL,12,262,16,0,3144,3647.04,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0060,ENTERIZO DE LINO TERRACOTA,12,171,16,0,2052,2380.32,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0061,VESTIDO DE LINO BLANCO,12,202,16,0,2424,2811.84,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0062,CAMISA AJUSTADO VERDE ESMERALDA,12,224,16,0,2688,3118.08,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0063,SHORT OVERSIZE GRIS JASPE,12,221,16,0,2652,3076.32,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0064,FALDA MANGA OBISPO AZUL CIELO,9,295,16,0,2655,3079.8,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0065,FALDA AJUSTADO GRIS JASPE,12,225,16,0,2700,3132,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0066,CAMISA ACANALADO CREMA,12,305,16,0,3660,4245.6,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0067,TOP CON BORDADO SUIZO AZUL CIELO,9,175,16,0,1575,1827,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0068,VESTIDO DE ENCAJE VERDE ESMERALDA,12,187,16,0,2244,2603.04,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0069,BLUSA DE TEJIDO DENIM MOSTAZA,12,157,16,0,1884,2185.44,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0070,CAMISA OVERSIZE CREMA,9,295,16,0,2655,3079.8,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000219,GLA-0071,BLUSA CON ESTAMPADO FLORAL AZUL MARINO,12,253,16,0,3036,3521.76,2024-06-06,USUARIO1,ADMIN1,GLAM
PO-000220,INV-0010,VESTIDO DE CORTE RECTO NEGRO,9,202,16,0,1818,2108.88,2024-06-06,USUARIO1,ADMIN1,INVOICE
PO-000220,INV-0011,FALDA CON OLANES AZUL MARINO,12,207,16,0,2484,2881.44,2024-06-06,USUARIO1,ADMIN1,INVOICE
PO-000221,ACT-0143,TOP ACANALADO BLANCO,60,226,16,0,13560,15729.6,2024-06-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000221,ACT-0144,TOP CON ESTAMPADO FLORAL MOSTAZA,60,301,16,0,18060,20949.6,2024-06-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000221,ACT-0145,ENTERIZO CON ESTAMPADO FLORAL BLANCO,60,168,16,0,10080,11692.8,2024-06-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000221,ACT-0146,SHORT CON OLANES CREMA,60,98,16,0,5880,6820.8,2024-06-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000221,ACT-0147,CROP TOP SATINADO BLANCO,57,157,16,0,8949,10380.84,2024-06-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000221,ACT-0148,PANTALON CON BORDADO SUIZO AZUL CIELO,60,153,16,0,9180,10648.8,2024-06-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000221,ACT-0149,FALDA DE LINO ROSA PASTEL,60,259,16,0,15540,18026.4,2024-06-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000221,ACT-0150,CARDIGAN DE LINO AZUL CIELO,57,63,16,0,3591,4165.56,2024-06-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000221,ACT-0151,SHORT DE TEJIDO DENIM NEGRO,60,219,16,0,13140,15242.4,2024-06-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000221,ACT-0152,CROP TOP AJUSTADO AZUL CIELO,60,113,16,0,6780,7864.8,2024-06-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000221,ACT-0153,CROP TOP SATINADO VERDE ESMERALDA,57,244,16,0,13908,16133.28,2024-06-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000221,ACT-0154,CARDIGAN SATINADO CREMA,60,300,16,0,18000,20880,2024-06-06,USUARIO1,ADMIN1,ACTIVE USA
PO-000222,RIV-0005,FALDA CON BORDADO SUIZO MOSTAZA,9,416,16,0,3744,4343.04,2024-06-06,USUARIO1,ADMIN1,RIVIR
PO-000222,RIV-0006,CAMISA MANGA OBISPO BLANCO,12,449,16,0,5388,6250.08,2024-06-06,USUARIO1,ADMIN1,RIVIR
PO-000223,AZU-0030,BLUSA AJUSTADO GRIS JASPE,9,348,16,0,3132,3633.12,2024-06-06,USUARIO1,ADMIN1,AZURA
PO-000223,AZU-0031,TOP DE CORTE RECTO ROSA PASTEL,12,318,16,0,3816,4426.56,2024-06-06,USUARIO1,ADMIN1,AZURA
PO-000223,AZU-0032,VESTIDO DE ENCAJE BURDEOS,9,340,16,0,3060,3549.6,2024-06-06,USUARIO1,ADMIN1,AZURA
PO-000223,AZU-0033,CAMISA CON BORDADO SUIZO VERDE ESMERALDA,12,342,16,0,4104,4760.64,2024-06-06,USUARIO1,ADMIN1,AZURA
PO-000224,SHE-0068,ENTERIZO CON ESTAMPADO FLORAL GRIS JASPE,15,310,16,0,4650,5394,2024-06-06,USUARIO1,ADMIN1,SHERO
PO-000224,SHE-0069,ENTERIZO CON LAZADA MOSTAZA,15,171,16,0,2565,2975.4,2024-06-06,USUARIO1,ADMIN1,SHERO
PO-000224,SHE-0070,CAMISA CON ESTAMPADO FLORAL MOSTAZA,15,236,16,0,3540,4106.4,2024-06-06,USUARIO1,ADMIN1,SHERO
PO-000224,SHE-0071,TOP DE ENCAJE BURDEOS,15,215,16,0,3225,3741,2024-06-06,USUARIO1,ADMIN1,SHERO
PO-000224,SHE-0072,SHORT CON LAZADA MOSTAZA,15,244,16,0,3660,4245.6,2024-06-06,USUARIO1,ADMIN1,SHERO
PO-000224,SHE-0073,PANTALON DE LINO NEGRO,15,265,16,0,3975,4611,2024-06-06,USUARIO1,ADMIN1,SHERO
PO-000224,SHE-0074,BLUSA CON LAZADA BURDEOS,15,166,16,0,2490,2888.4,2024-06-06,USUARIO1,ADMIN1,SHERO
PO-000224,SHE-0075,CROP TOP CON ESTAMPADO FLORAL TERRACOTA,15,263,16,0,3945,4576.2,2024-06-06,USUARIO1,ADMIN1,SHERO
PO-000224,SHE-0076,SHORT CON BOTONES FRONTALES MOSTAZA,18,199,16,0,3582,4155.12,2024-06-06,USUARIO1,ADMIN1,SHERO
PO-000224,SHE-0077,CROP TOP ACANALADO LILA,15,161,16,0,2415,2801.4,2024-06-06,USUARIO1,ADMIN1,SHERO
PO-000224,SHE-0078,CAMISA OVERSIZE BLANCO,18,199,16,0,3582,4155.12,2024-06-06,USUARIO1,ADMIN1,SHERO
PO-000225,GIL-0023,TOP OVERSIZE BURDEOS,9,316,16,0,2844,3299.04,2024-06-06,USUARIO1,ADMIN1,GILLI
PO-000225,GIL-0024,PANTALON MANGA OBISPO VERDE ESMERALDA,12,250,16,0,3000,3480,2024-06-06,USUARIO1,ADMIN1,GILLI
PO-000225,GIL-0025,SHORT DE LINO BEIGE,9,281,16,0,2529,2933.64,2024-06-06,USUARIO1,ADMIN1,GILLI
PO-000225,GIL-0026,TOP DE LINO BLANCO,12,255,16,0,3060,3549.6,2024-06-06,USUARIO1,ADMIN1,GILLI
PO-000226,LEE-0040,CROP TOP SATINADO ROSA PASTEL,15,329,16,0,4935,5724.6,2024-06-06,USUARIO1,ADMIN1,LEENA
PO-000226,LEE-0041,TOP DE CORTE RECTO BURDEOS,15,275,16,0,4125,4785,2024-06-06,USUARIO1,ADMIN1,LEENA
PO-000226,LEE-0042,SHORT CON BOTONES FRONTALES GRIS JASPE,15,362,16,0,5430,6298.8,2024-06-06,USUARIO1,ADMIN1,LEENA
PO-000226,LEE-0043,FALDA CON BOTONES FRONTALES TERRACOTA,15,268,16,0,4020,4663.2,2024-06-06,USUARIO1,ADMIN1,LEENA
PO-000226,LEE-0044,SHORT SATINADO LILA,18,471,16,0,8478,9834.48,2024-06-06,USUARIO1,ADMIN1,LEENA
PO-000226,LEE-0045,CAMISA CON OLANES BURDEOS,15,262,16,0,3930,4558.8,2024-06-06,USUARIO1,ADMIN1,LEENA
PO-000226,LEE-0046,CARDIGAN CON OLANES MOSTAZA,18,413,16,0,7434,8623.44,2024-06-06,USUARIO1,ADMIN1,LEENA
PO-000227,TRE-0012,PANTALON CON ESTAMPADO FLORAL NEGRO,9,142,16,0,1278,1482.48,2024-06-06,USUARIO1,ADMIN1,TREND STYLES
PO-000227,TRE-0013,BLUSA CON OLANES AZUL MARINO,12,148,16,0,1776,2060.16,2024-06-06,USUARIO1,ADMIN1,TREND STYLES
PO-000228,IRI-0054,BLUSA DE ENCAJE CREMA,9,165,16,0,1485,1722.6,2024-06-06,USUARIO1,ADMIN1,IRIS
PO-000228,IRI-0055,ENTERIZO CON OLANES BEIGE,9,86,16,0,774,897.84,2024-06-06,USUARIO1,ADMIN1,IRIS
PO-000228,IRI-0056,CROP TOP CON OLANES BURDEOS,9,119,16,0,1071,1242.36,2024-06-06,USUARIO1,ADMIN1,IRIS
PO-000228,IRI-0057,PANTALON PLISADO ROSA PASTEL,9,161,16,0,1449,1680.84,2024-06-06,USUARIO1,ADMIN1,IRIS
PO-000228,IRI-0058,TOP CON ESTAMPADO FLORAL CREMA,12,115,16,0,1380,1600.8,2024-06-06,USUARIO1,ADMIN1,IRIS
PO-000228,IRI-0059,VESTIDO AJUSTADO CREMA,9,166,16,0,1494,1733.04,2024-06-06,USUARIO1,ADMIN1,IRIS
PO-000228,IRI-0060,TOP CON OLANES AZUL CIELO,12,155,16,0,1860,2157.6,2024-06-06,USUARIO1,ADMIN1,IRIS
PO-000228,IRI-0061,CROP TOP DE TEJIDO DENIM BEIGE,12,161,16,0,1932,2241.12,2024-06-06,USUARIO1,ADMIN1,IRIS
PO-000228,IRI-0062,CAMISA DE CORTE RECTO TERRACOTA,9,151,16,0,1359,1576.44,2024-06-06,USUARIO1,ADMIN1,IRIS
PO-000228,IRI-0063,VESTIDO CON LAZADA AZUL CIELO,12,96,16,0,1152,1336.32,2024-06-06,USUARIO1,ADMIN1,IRIS
PO-000229,OVI-0073,BLUSA CON OLANES AZUL MARINO,12,313,16,0,3756,4356.96,2024-06-06,USUARIO1,ADMIN1,OVI
PO-000229,OVI-0074,FALDA MANGA OBISPO GRIS JASPE,12,336,16,0,4032,4677.12,2024-06-06,USUARIO1,ADMIN1,OVI
PO-000229,OVI-0075,CARDIGAN AJUSTADO BLANCO,12,300,16,0,3600,4176,2024-06-06,USUARIO1,ADMIN1,OVI
PO-000229,OVI-0076,SHORT DE ENCAJE TERRACOTA,12,282,16,0,3384,3925.44,2024-06-06,USUARIO1,ADMIN1,OVI
PO-000229,OVI-0077,BLUSA CON OLANES AZUL MARINO,12,285,16,0,3420,3967.2,2024-06-06,USUARIO1,ADMIN1,OVI
PO-000229,OVI-0078,CAMISA MANGA OBISPO TERRACOTA,12,235,16,0,2820,3271.2,2024-06-06,USUARIO1,ADMIN1,OVI
PO-000229,OVI-0079,PANTALON CON BORDADO SUIZO CREMA,12,258,16,0,3096,3591.36,2024-06-06,USUARIO1,ADMIN1,OVI
PO-000229,OVI-0080,TOP ACANALADO CREMA,15,342,16,0,5130,5950.8,2024-06-06,USUARIO1,ADMIN1,OVI
PO-000229,OVI-0081,BLUSA DE TEJIDO DENIM LILA,15,346,16,0,5190,6020.4,2024-06-06,USUARIO1,ADMIN1,OVI
PO-000229,OVI-0082,CAMISA CON LAZADA TERRACOTA,12,337,16,0,4044,4691.04,2024-06-06,USUARIO1,ADMIN1,OVI
PO-000229,OVI-0083,TOP CON ESTAMPADO FLORAL LILA,15,290,16,0,4350,5046,2024-06-06,USUARIO1,ADMIN1,OVI
PO-000230,EVE-0032,VESTIDO MANGA OBISPO BURDEOS,9,237,16,0,2133,2474.28,2024-06-06,USUARIO1,ADMIN1,EVERLYNN
PO-000230,EVE-0033,BLUSA PLISADO BLANCO,12,235,16,0,2820,3271.2,2024-06-06,USUARIO1,ADMIN1,EVERLYNN
PO-000230,EVE-0034,TOP CON LAZADA ROSA PASTEL,9,202,16,0,1818,2108.88,2024-06-06,USUARIO1,ADMIN1,EVERLYNN
PO-000230,EVE-0035,SHORT CON CUELLO EN V BURDEOS,12,214,16,0,2568,2978.88,2024-06-06,USUARIO1,ADMIN1,EVERLYNN
PO-000231,SAN-0110,CARDIGAN CON BOTONES FRONTALES LILA,15,289,16,0,4335,5028.6,2024-06-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000231,SAN-0111,CAMISA CON LAZADA BEIGE,15,204,16,0,3060,3549.6,2024-06-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000231,SAN-0112,CAMISA DE TEJIDO DENIM GRIS JASPE,15,243,16,0,3645,4228.2,2024-06-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000231,SAN-0113,BLUSA CON LAZADA NEGRO,15,108,16,0,1620,1879.2,2024-06-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000231,SAN-0114,TOP MANGA OBISPO BEIGE,15,147,16,0,2205,2557.8,2024-06-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000231,SAN-0115,CARDIGAN CON CUELLO EN V AZUL MARINO,15,133,16,0,1995,2314.2,2024-06-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000231,SAN-0116,PANTALON PLISADO MOSTAZA,15,171,16,0,2565,2975.4,2024-06-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000231,SAN-0117,BLUSA AJUSTADO BEIGE,15,275,16,0,4125,4785,2024-06-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000231,SAN-0118,FALDA ACANALADO LILA,18,144,16,0,2592,3006.72,2024-06-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000231,SAN-0119,CARDIGAN CON BOTONES FRONTALES AZUL CIELO,15,282,16,0,4230,4906.8,2024-06-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000231,SAN-0120,BLUSA CON BOTONES FRONTALES VERDE ESMERALDA,18,238,16,0,4284,4969.44,2024-06-06,USUARIO1,ADMIN1,SANS SOUCI
PO-000232,SOR-0006,PANTALON AJUSTADO CREMA,9,197,16,0,1773,2056.68,2024-06-06,USUARIO1,ADMIN1,SORRENTO
PO-000232,SOR-0007,TOP CON OLANES AZUL CIELO,12,197,16,0,2364,2742.24,2024-06-06,USUARIO1,ADMIN1,SORRENTO
PO-000233,STE-0013,TOP DE LINO BURDEOS,9,118,16,0,1062,1231.92,2024-06-06,USUARIO1,ADMIN1,STELLA
PO-000233,STE-0014,PANTALON CON BOTONES FRONTALES AZUL CIELO,12,93,16,0,1116,1294.56,2024-06-06,USUARIO1,ADMIN1,STELLA
PO-000234,SPR-0034,CROP TOP PLISADO MOSTAZA,9,281,16,0,2529,2933.64,2024-06-07,USUARIO1,ADMIN1,SPRING HAZE
PO-000234,SPR-0035,FALDA CON BORDADO SUIZO NEGRO,9,267,16,0,2403,2787.48,2024-06-07,USUARIO1,ADMIN1,SPRING HAZE
PO-000234,SPR-0036,PANTALON PLISADO CREMA,12,214,16,0,2568,2978.88,2024-06-07,USUARIO1,ADMIN1,SPRING HAZE
PO-000234,SPR-0037,SHORT OVERSIZE MOSTAZA,9,284,16,0,2556,2964.96,2024-06-07,USUARIO1,ADMIN1,SPRING HAZE
PO-000234,SPR-0038,CAMISA DE TEJIDO DENIM NEGRO,12,196,16,0,2352,2728.32,2024-06-07,USUARIO1,ADMIN1,SPRING HAZE
PO-000235,ONT-0061,VESTIDO PLISADO MOSTAZA,21,201,16,0,4221,4896.36,2024-06-07,USUARIO1,ADMIN1,ONTWELFTH
PO-000235,ONT-0062,TOP CON CUELLO EN V TERRACOTA,21,304,16,0,6384,7405.44,2024-06-07,USUARIO1,ADMIN1,ONTWELFTH
PO-000235,ONT-0063,PANTALON CON BOTONES FRONTALES BLANCO,21,232,16,0,4872,5651.52,2024-06-07,USUARIO1,ADMIN1,ONTWELFTH
PO-000235,ONT-0064,BLUSA CON LAZADA BEIGE,18,191,16,0,3438,3988.08,2024-06-07,USUARIO1,ADMIN1,ONTWELFTH
PO-000235,ONT-0065,FALDA OVERSIZE BLANCO,21,251,16,0,5271,6114.36,2024-06-07,USUARIO1,ADMIN1,ONTWELFTH
PO-000235,ONT-0066,PANTALON CON BORDADO SUIZO NEGRO,21,240,16,0,5040,5846.4,2024-06-07,USUARIO1,ADMIN1,ONTWELFTH
PO-000235,ONT-0067,SHORT AJUSTADO CREMA,18,249,16,0,4482,5199.12,2024-06-07,USUARIO1,ADMIN1,ONTWELFTH
PO-000235,ONT-0068,CARDIGAN CON CUELLO EN V BURDEOS,21,285,16,0,5985,6942.6,2024-06-07,USUARIO1,ADMIN1,ONTWELFTH
PO-000235,ONT-0069,SHORT MANGA OBISPO LILA,21,419,16,0,8799,10206.84,2024-06-07,USUARIO1,ADMIN1,ONTWELFTH
PO-000235,ONT-0070,BLUSA OVERSIZE TERRACOTA,18,233,16,0,4194,4865.04,2024-06-07,USUARIO1,ADMIN1,ONTWELFTH
PO-000235,ONT-0071,BLUSA DE CORTE RECTO BLANCO,21,232,16,0,4872,5651.52,2024-06-07,USUARIO1,ADMIN1,ONTWELFTH
PO-000236,NAA-0024,PANTALON CON BORDADO SUIZO BURDEOS,15,232,16,0,3480,4036.8,2024-06-07,USUARIO1,ADMIN1,NAANAA
PO-000236,NAA-0025,PANTALON ACANALADO AZUL CIELO,15,240,16,0,3600,4176,2024-06-07,USUARIO1,ADMIN1,NAANAA
PO-000236,NAA-0026,CARDIGAN DE CORTE RECTO MOSTAZA,15,208,16,0,3120,3619.2,2024-06-07,USUARIO1,ADMIN1,NAANAA
PO-000236,NAA-0027,PANTALON SATINADO LILA,15,243,16,0,3645,4228.2,2024-06-07,USUARIO1,ADMIN1,NAANAA
PO-000236,NAA-0028,PANTALON DE ENCAJE BURDEOS,15,262,16,0,3930,4558.8,2024-06-07,USUARIO1,ADMIN1,NAANAA
PO-000236,NAA-0029,ENTERIZO ACANALADO VERDE ESMERALDA,15,272,16,0,4080,4732.8,2024-06-07,USUARIO1,ADMIN1,NAANAA
PO-000237,RUN-0022,VESTIDO OVERSIZE AZUL MARINO,9,160,16,0,1440,1670.4,2024-06-07,USUARIO1,ADMIN1,RUNWAYPARIS
PO-000237,RUN-0023,FALDA SATINADO AZUL CIELO,9,202,16,0,1818,2108.88,2024-06-07,USUARIO1,ADMIN1,RUNWAYPARIS
PO-000237,RUN-0024,ENTERIZO PLISADO TERRACOTA,9,237,16,0,2133,2474.28,2024-06-07,USUARIO1,ADMIN1,RUNWAYPARIS
PO-000237,RUN-0025,PANTALON CON LAZADA CREMA,9,177,16,0,1593,1847.88,2024-06-07,USUARIO1,ADMIN1,RUNWAYPARIS
PO-000237,RUN-0026,TOP DE TEJIDO DENIM NEGRO,9,246,16,0,2214,2568.24,2024-06-07,USUARIO1,ADMIN1,RUNWAYPARIS
PO-000237,RUN-0027,VESTIDO PLISADO TERRACOTA,9,181,16,0,1629,1889.64,2024-06-07,USUARIO1,ADMIN1,RUNWAYPARIS
PO-000237,RUN-0028,CARDIGAN CON ESTAMPADO FLORAL BLANCO,9,206,16,0,1854,2150.64,2024-06-07,USUARIO1,ADMIN1,RUNWAYPARIS
PO-000237,RUN-0029,PANTALON CON BOTONES FRONTALES AZUL MARINO,9,271,16,0,2439,2829.24,2024-06-07,USUARIO1,ADMIN1,RUNWAYPARIS
PO-000237,RUN-0030,CARDIGAN SATINADO ROSA PASTEL,9,190,16,0,1710,1983.6,2024-06-07,USUARIO1,ADMIN1,RUNWAYPARIS
PO-000237,RUN-0031,CAMISA SATINADO GRIS JASPE,9,254,16,0,2286,2651.76,2024-06-07,USUARIO1,ADMIN1,RUNWAYPARIS
PO-000237,RUN-0032,BLUSA DE CORTE RECTO VERDE ESMERALDA,12,251,16,0,3012,3493.92,2024-06-07,USUARIO1,ADMIN1,RUNWAYPARIS
PO-000238,MUY-0033,ENTERIZO SATINADO MOSTAZA,9,246,16,0,2214,2568.24,2024-06-07,USUARIO1,ADMIN1,MUY MUY
PO-000238,MUY-0034,CROP TOP SATINADO AZUL CIELO,9,200,16,0,1800,2088,2024-06-07,USUARIO1,ADMIN1,MUY MUY
PO-000238,MUY-0035,FALDA DE CORTE RECTO BLANCO,9,248,16,0,2232,2589.12,2024-06-07,USUARIO1,ADMIN1,MUY MUY
