sku,cantidad_venta_real,total_venta,cantidad_compra,total_compra,costo_producto_iva,fecha_compra,stock,flujo_caja,costo_stock,fecha_mes_stock,status
BLA-0037,7,1246,9,1233,137.000000028,2025-03-06,2,13,274,9,DEAD STOCK
BLA-0038,7,1428,9,1413,157.000000016,2024-05-05,2,15,314,19,DEAD STOCK
BLA-0039,12,2472,12,2052,170.99999999599999,2024-05-05,0,420,0,19,DEAD STOCK
BLA-0040,9,2124,9,1764,195.99999995199997,2024-05-05,0,360,0,19,DEAD STOCK
BLA-0041,12,2028,12,1560,129.99999997999998,2024-05-05,0,468,0,19,DEAD STOCK
BLA-0042,10,2420,12,2412,201.000000036,2024-05-05,2,8,402,19,DEAD STOCK
BLA-0043,7,1351,9,1341,149.000000044,2024-05-05,2,10,298,19,DEAD STOCK
BLA-0044,12,2376,12,1824,152.000000048,2024-05-05,0,552,0,19,DEAD STOCK
BLA-0045,7,1470,9,1458,161.999999984,2024-07-05,2,12,323,17,DEAD STOCK
BLA-0046,7,1365,9,1350,149.999999968,2024-07-05,2,15,299,17,DEAD STOCK
BLA-0047,7,1750,9,1881,209.00000000799997,2024-07-05,2,-131,418,17,DEAD STOCK
BLA-0048,7,1610,9,1728,192.00000002399997,2024-07-05,2,-118,384,17,DEAD STOCK
BLA-0049,9,1917,12,2136,178.000000044,2024-07-05,3,-219,534,17,DEAD STOCK
BLA-0050,6,1314,9,1647,183.000000012,2024-07-05,3,-333,549,17,DEAD STOCK
BLA-0051,10,2480,12,2484,207.000000044,2024-07-05,2,-4,414,17,DEAD STOCK
BLA-0052,6,1116,9,1287,143.000000036,2025-07-05,3,-171,429,4,DEAD STOCK
BLA-0053,6,1272,9,1467,163.00000002399997,2025-07-05,3,-195,489,4,DEAD STOCK
BLA-0054,10,2530,12,2532,210.99999997199998,2025-07-05,2,-2,421,4,DEAD STOCK
BLA-0055,6,1452,9,1818,201.99999996,2025-07-05,3,-366,605,4,DEAD STOCK
BLA-0056,7,1589,12,2268,189.00000002,2025-07-05,5,-679,945,4,DEAD STOCK
BLA-0057,6,1134,9,1314,146.00000004,2025-08-04,3,-180,438,3,LIQUIDACION PRIORITARIA
BLA-0058,5,1020,9,1530,169.99999995599998,2025-08-04,4,-510,679,3,LIQUIDACION PRIORITARIA
BLA-0059,6,1218,9,1521,169.000000032,2025-08-04,3,-303,507,3,LIQUIDACION PRIORITARIA
BLA-0060,4,980,9,1836,204.00000003999997,2025-08-04,5,-856,1020,3,LIQUIDACION PRIORITARIA
BLA-0061,6,1188,9,1377,152.99999997199998,2025-08-04,3,-189,458,3,LIQUIDACION PRIORITARIA
BLA-0062,4,688,9,1197,132.999999984,2025-08-04,5,-509,664,3,LIQUIDACION PRIORITARIA
BLA-0063,7,1708,9,1827,203.0,2025-08-04,2,-119,406,3,LIQUIDACION PRIORITARIA
BLA-0064,6,1206,12,1860,155.00000005200002,2025-08-04,6,-654,930,3,LIQUIDACION PRIORITARIA
BLA-0065,5,1030,9,1422,158.00000005599998,2025-09-06,4,-392,632,2,LENTA ROTACION
BLA-0066,6,1488,9,1863,207.000000044,2025-09-06,3,-375,621,2,LENTA ROTACION
BLA-0067,6,1488,9,1863,207.000000044,2025-09-06,3,-375,621,2,LENTA ROTACION
BLA-0068,6,1350,9,1692,187.99999997999998,2025-09-06,3,-342,563,2,LENTA ROTACION
BLA-0069,5,1005,12,1848,154.000000012,2025-09-06,7,-843,1078,2,LENTA ROTACION
BLA-0070,7,1631,9,1746,193.99999998799998,2025-10-05,2,-115,387,1,ACTIVO
BLA-0071,5,1065,9,1476,163.99999994799998,2025-10-05,4,-411,655,1,ACTIVO
BLA-0072,6,1242,9,1557,172.99999996,2025-10-05,3,-315,518,1,ACTIVO
BLA-0073,4,860,9,1611,178.99999996799997,2025-10-05,5,-751,894,1,ACTIVO
BLA-0074,4,804,9,1512,167.999999992,2025-10-05,5,-708,839,1,ACTIVO
BLA-0075,7,1267,9,1251,138.999999992,2025-10-05,2,16,277,1,ACTIVO
BLA-0076,7,1225,12,1608,134.000000024,2025-10-05,5,-383,670,1,ACTIVO
BLA-0077,5,990,12,1836,152.99999997199998,2025-10-05,7,-846,1070,1,ACTIVO
BLA-0078,4,1000,9,1872,207.99999996799997,2025-10-05,5,-872,1039,1,ACTIVO
BLA-0079,9,2178,12,2424,201.99999996,2025-10-05,3,-246,605,1,ACTIVO
BLA-0080,8,1936,9,1809,201.000000036,2024-11-07,1,127,201,12,DEAD STOCK
BLA-0081,7,1484,9,1584,175.99999996399998,2024-11-07,2,-100,351,12,DEAD STOCK
BLA-0082,7,1757,9,1890,210.000000048,2024-11-07,2,-133,420,12,DEAD STOCK
BLA-0083,7,1470,9,1458,161.999999984,2024-11-07,2,12,323,12,DEAD STOCK
BLA-0084,7,1778,9,1908,212.000000012,2024-11-07,2,-130,424,12,DEAD STOCK
BLA-0085,7,1470,9,1458,161.999999984,2024-11-07,2,12,323,12,DEAD STOCK
BLA-0086,7,1750,9,1872,207.99999996799997,2024-11-07,2,-122,415,12,DEAD STOCK
BLA-0087,4,956,9,1800,199.99999999599999,2025-11-05,5,-844,999,0,NOVEDAD
BLA-0088,4,748,9,1296,143.99999996,2025-11-05,5,-548,719,0,NOVEDAD
BLA-0089,5,1090,9,1629,181.000000048,2025-11-05,4,-539,724,0,NOVEDAD
BLA-0090,4,828,9,1557,172.99999996,2025-11-05,5,-729,864,0,NOVEDAD
BLA-0091,4,688,9,1197,132.999999984,2025-11-05,5,-509,664,0,NOVEDAD
BLA-0092,4,700,9,1206,134.000000024,2025-11-05,5,-506,670,0,NOVEDAD
BLA-0093,4,836,9,1566,174.0,2025-11-05,5,-730,870,0,NOVEDAD
BLA-0094,5,1095,9,1647,183.000000012,2025-11-05,4,-552,732,0,NOVEDAD
BLA-0095,4,908,9,1710,189.999999944,2025-11-05,5,-802,949,0,NOVEDAD
BLA-0096,9,1701,9,1314,146.00000004,2024-12-05,0,387,0,12,DEAD STOCK
BLA-0097,7,1652,9,1773,196.999999992,2024-12-05,2,-121,393,12,DEAD STOCK
BLA-0098,7,1463,9,1566,174.0,2024-12-05,2,-103,348,12,DEAD STOCK
BLA-0099,9,1809,9,1503,166.99999995199997,2024-12-05,0,306,0,12,DEAD STOCK
BLA-0100,9,1674,9,1287,143.000000036,2024-12-05,0,387,0,12,DEAD STOCK
BLA-0101,8,1704,9,1602,178.000000044,2024-12-05,1,102,178,12,DEAD STOCK
BLA-0102,9,1863,9,1548,172.000000036,2024-12-05,0,315,0,12,DEAD STOCK
BLA-0103,7,1491,9,1602,178.000000044,2024-12-05,2,-111,356,12,DEAD STOCK
BLA-0104,9,1962,9,1638,181.99999997199998,2024-12-05,0,324,0,12,DEAD STOCK
BLA-0105,9,1755,12,1800,149.999999968,2024-12-05,3,-45,449,12,DEAD STOCK
CAM-0001,7,3500,9,3906,433.99999995999997,2024-01-05,2,-406,867,23,DEAD STOCK
CAM-0002,7,3311,9,3699,410.99999996799994,2024-01-05,2,-388,821,23,DEAD STOCK
CAM-0003,9,4635,9,4032,448.000000056,2024-01-05,0,603,0,23,DEAD STOCK
CAM-0004,9,2511,12,2796,233.00000003999997,2024-01-05,3,-285,699,23,DEAD STOCK
CAM-0005,9,3843,9,3348,372.000000032,2024-01-05,0,495,0,23,DEAD STOCK
CAM-0006,9,4473,12,5196,433.00000003599996,2024-01-05,3,-723,1299,23,DEAD STOCK
CAM-0007,9,3717,9,3240,360.00000001599994,2025-01-05,0,477,0,11,DEAD STOCK
CAM-0008,7,3255,9,3645,404.99999995999997,2025-01-05,2,-390,809,11,DEAD STOCK
CAM-0009,9,4293,9,3726,413.99999997199996,2025-01-05,0,567,0,11,DEAD STOCK
CAM-0010,7,3514,9,3924,436.00000004,2025-01-05,2,-410,872,11,DEAD STOCK
CAM-0011,7,2051,9,2196,244.00000001599997,2025-01-05,2,-145,488,11,DEAD STOCK
CAM-0012,9,4113,9,3582,398.000000028,2025-01-05,0,531,0,11,DEAD STOCK
CAM-0013,7,2611,9,2925,325.000000008,2025-02-04,2,-314,650,10,DEAD STOCK
CAM-0014,9,3654,9,3177,352.999999968,2025-02-04,0,477,0,10,DEAD STOCK
CAM-0015,6,2550,9,3330,369.999999952,2025-02-04,3,-780,1109,10,DEAD STOCK
CAM-0016,7,2485,9,2664,296.000000008,2025-02-04,2,-179,592,10,DEAD STOCK
CAM-0017,7,2100,9,2250,250.00000002399997,2025-02-04,2,-150,500,10,DEAD STOCK
CAM-0018,6,2238,9,2925,325.000000008,2025-02-04,3,-687,975,10,DEAD STOCK
CAM-0019,7,3108,9,3474,386.000000012,2025-02-04,2,-366,772,10,DEAD STOCK
CAM-0020,10,2560,12,2556,213.000000052,2025-02-04,2,4,426,10,DEAD STOCK
CAM-0021,9,3294,12,3660,305.00000002,2024-03-05,3,-366,915,21,DEAD STOCK
CAM-0022,9,4446,12,5148,428.99999999199997,2024-03-05,3,-702,1286,21,DEAD STOCK
CAM-0023,8,3464,12,4524,377.0,2024-03-05,4,-1060,1508,21,DEAD STOCK
CAM-0024,10,3780,12,3948,329.000000052,2024-03-05,2,-168,658,21,DEAD STOCK
CAM-0025,12,4212,12,3504,291.999999964,2024-03-05,0,708,0,21,DEAD STOCK
CAM-0026,10,2570,12,2580,215.000000016,2024-03-05,2,-10,430,21,DEAD STOCK
CAM-0027,12,3492,12,2916,242.999999976,2024-03-05,0,576,0,21,DEAD STOCK
CAM-0028,10,4730,12,4932,410.99999996799994,2024-03-05,2,-202,821,21,DEAD STOCK
CAM-0029,12,4536,12,3936,328.000000012,2024-03-05,0,600,0,21,DEAD STOCK
CAM-0030,7,3395,9,3789,421.00000001999996,2025-03-05,2,-394,842,9,DEAD STOCK
CAM-0031,6,2250,9,2934,326.00000004799995,2025-03-05,3,-684,978,9,DEAD STOCK
CAM-0032,7,3297,9,3690,410.000000044,2025-03-05,2,-393,820,9,DEAD STOCK
CAM-0033,8,3016,9,2826,314.000000032,2025-03-05,1,190,314,9,DEAD STOCK
CAM-0034,7,2156,9,2313,256.999999956,2025-03-05,2,-157,513,9,DEAD STOCK
CAM-0035,6,2598,9,3384,375.99999995999997,2025-03-05,3,-786,1127,9,DEAD STOCK
CAM-0036,8,2144,9,2007,222.99999998799998,2025-03-05,1,137,222,9,DEAD STOCK
CAM-0037,7,2933,9,3285,364.999999984,2025-03-05,2,-352,729,9,DEAD STOCK
CAM-0038,7,2849,9,3186,354.000000008,2024-05-05,2,-337,708,19,DEAD STOCK
CAM-0039,7,3010,9,3366,373.999999996,2024-05-05,2,-356,747,19,DEAD STOCK
CAM-0040,7,2422,9,2601,288.99999995999997,2024-05-05,2,-179,577,19,DEAD STOCK
CAM-0041,7,2002,9,2151,239.000000048,2024-05-05,2,-149,478,19,DEAD STOCK
CAM-0042,9,2511,9,2088,231.99999999999997,2024-05-05,0,423,0,19,DEAD STOCK
CAM-0043,9,4428,9,3852,427.999999952,2024-05-05,0,576,0,19,DEAD STOCK
CAM-0044,12,5400,12,4692,390.99999998,2024-05-05,0,708,0,19,DEAD STOCK
CAM-0045,7,2625,9,2808,311.999999952,2024-05-05,2,-183,623,19,DEAD STOCK
CAM-0046,12,5604,12,4872,406.0,2024-05-05,0,732,0,19,DEAD STOCK
CAM-0047,6,2604,9,3402,378.00000004,2025-05-05,3,-798,1134,7,DEAD STOCK
CAM-0048,7,1918,9,2061,228.99999999599999,2025-05-05,2,-143,457,7,DEAD STOCK
CAM-0049,7,2807,9,3132,348.0,2025-05-05,2,-325,696,7,DEAD STOCK
CAM-0050,7,2205,9,2367,262.999999964,2025-05-05,2,-162,525,7,DEAD STOCK
CAM-0051,7,2884,9,3222,358.000000052,2025-05-05,2,-338,716,7,DEAD STOCK
CAM-0052,7,2702,9,3015,334.99999994399997,2025-05-05,2,-313,669,7,DEAD STOCK
CAM-0053,7,2667,9,2862,317.99999995999997,2025-05-05,2,-195,635,7,DEAD STOCK
CAM-0054,6,2388,9,3114,346.00000003599996,2025-05-05,3,-726,1038,7,DEAD STOCK
CAM-0055,6,2568,9,3357,372.99999995599995,2025-05-05,3,-789,1118,7,DEAD STOCK
CAM-0056,8,4024,12,5244,436.999999964,2025-05-05,4,-1220,1747,7,DEAD STOCK
CAM-0057,9,3132,9,2610,290.0,2024-08-04,0,522,0,16,DEAD STOCK
CAM-0058,7,3619,9,4050,450.00000001999996,2024-08-04,2,-431,900,16,DEAD STOCK
CAM-0059,7,2989,9,3339,370.99999999199997,2024-08-04,2,-350,741,16,DEAD STOCK
CAM-0060,7,2436,9,2610,290.0,2024-08-04,2,-174,580,16,DEAD STOCK
CAM-0061,8,3672,9,3600,399.99999999199997,2024-08-04,1,72,399,16,DEAD STOCK
CAM-0062,10,3260,12,3252,271.000000052,2024-08-04,2,8,542,16,DEAD STOCK
CAM-0063,6,2322,9,2898,322.00000000399996,2024-08-04,3,-576,966,16,DEAD STOCK
CAM-0064,10,3150,12,3156,262.999999964,2024-08-04,2,-6,525,16,DEAD STOCK
CAM-0065,9,2610,12,2892,241.000000012,2025-08-05,3,-282,723,3,LIQUIDACION PRIORITARIA
CAM-0066,8,3040,12,3792,315.999999996,2025-08-05,4,-752,1263,3,LIQUIDACION PRIORITARIA
CAM-0067,9,3096,12,3444,286.999999996,2025-08-05,3,-348,860,3,LIQUIDACION PRIORITARIA
CAM-0068,9,3663,12,4248,354.000000008,2025-08-05,3,-585,1062,3,LIQUIDACION PRIORITARIA
CAM-0069,9,3474,12,3852,320.999999964,2025-08-05,3,-378,962,3,LIQUIDACION PRIORITARIA
CAM-0070,7,2667,12,3972,331.00000001599994,2025-08-05,5,-1305,1655,3,LIQUIDACION PRIORITARIA
CAM-0071,12,6000,15,6525,434.99999999999994,2025-08-05,3,-525,1304,3,LIQUIDACION PRIORITARIA
CAM-0072,6,2010,9,2520,279.999999948,2025-09-05,3,-510,839,2,LENTA ROTACION
CAM-0073,5,1865,9,2799,311.000000028,2025-09-05,4,-934,1244,2,LENTA ROTACION
CAM-0074,5,1705,9,2565,285.000000032,2025-09-05,4,-860,1140,2,LENTA ROTACION
CAM-0075,7,2828,9,3159,351.00000000399996,2025-09-05,2,-331,702,2,LENTA ROTACION
CAM-0076,6,2652,9,3456,384.00000004799995,2025-09-05,3,-804,1152,2,LENTA ROTACION
CAM-0077,9,3528,12,4092,340.999999952,2025-09-05,3,-564,1022,2,LENTA ROTACION
CAM-0078,9,2331,9,1944,216.00000005599998,2024-10-05,0,387,0,14,DEAD STOCK
CAM-0079,7,2968,9,3321,369.000000028,2024-10-05,2,-353,738,14,DEAD STOCK
CAM-0080,7,3241,9,3627,402.999999996,2024-10-05,2,-386,805,14,DEAD STOCK
CAM-0081,7,3031,9,3393,377.0,2024-10-05,2,-362,754,14,DEAD STOCK
CAM-0082,9,2952,9,2457,273.000000016,2024-10-05,0,495,0,14,DEAD STOCK
CAM-0083,7,2436,9,2610,290.0,2024-10-05,2,-174,580,14,DEAD STOCK
CAM-0084,12,6000,12,5220,434.99999999999994,2024-10-05,0,780,0,14,DEAD STOCK
CAM-0085,7,2996,9,3357,372.99999995599995,2024-10-05,2,-361,745,14,DEAD STOCK
CAM-0086,10,3150,12,3156,262.999999964,2024-10-05,2,-6,525,14,DEAD STOCK
CAM-0087,4,1144,9,2151,239.000000048,2025-10-05,5,-1007,1195,1,ACTIVO
CAM-0088,4,1096,9,2052,227.99999995599998,2025-10-05,5,-956,1139,1,ACTIVO
CAM-0089,7,3584,9,4014,445.99999997599997,2025-10-05,2,-430,891,1,ACTIVO
CAM-0090,5,1525,9,2286,253.99999995199997,2025-10-05,4,-761,1015,1,ACTIVO
CAM-0091,6,2322,9,2907,323.000000044,2025-10-05,3,-585,969,1,ACTIVO
CAM-0092,6,1818,9,2268,251.99999998799998,2025-10-05,3,-450,755,1,ACTIVO
CAM-0093,5,2410,9,3771,419.000000056,2025-10-05,4,-1361,1676,1,ACTIVO
CAM-0094,4,1548,9,2898,322.00000000399996,2025-10-05,5,-1350,1610,1,ACTIVO
CAM-0095,6,2304,12,3840,320.00000004,2025-10-05,6,-1536,1920,1,ACTIVO
CAM-0096,8,2584,12,3228,268.999999972,2025-10-05,4,-644,1075,1,ACTIVO
CAM-0097,4,1920,9,3762,418.00000001599994,2025-10-05,5,-1842,2090,1,ACTIVO
CAM-0098,9,3690,12,4272,355.99999997199996,2025-10-05,3,-582,1067,1,ACTIVO
CAM-0099,8,3768,9,3681,409.00000000399996,2024-11-07,1,87,409,12,DEAD STOCK
CAM-0100,11,5148,12,4884,407.00000004,2024-11-07,1,264,407,12,DEAD STOCK
CAM-0101,7,2037,9,2178,242.000000052,2024-11-07,2,-141,484,12,DEAD STOCK
CAM-0102,12,4944,12,4296,358.000000052,2024-11-07,0,648,0,12,DEAD STOCK
CAM-0103,12,4404,12,3672,305.99999994399997,2024-11-07,0,732,0,12,DEAD STOCK
CAM-0104,7,2478,9,2655,294.999999968,2024-11-07,2,-177,589,12,DEAD STOCK
CAM-0105,10,4330,12,4512,375.99999995999997,2024-11-07,2,-182,751,12,DEAD STOCK
CAM-0106,6,2496,9,3249,361.000000056,2025-11-05,3,-753,1083,0,NOVEDAD
CAM-0107,4,1364,9,2565,285.000000032,2025-11-05,5,-1201,1425,0,NOVEDAD
CAM-0108,4,1476,9,2772,308.000000024,2025-11-05,5,-1296,1540,0,NOVEDAD
CAM-0109,5,1815,9,2718,302.00000001599994,2025-11-05,4,-903,1208,0,NOVEDAD
CAM-0110,4,2068,9,4041,448.99999998,2025-11-05,5,-1973,2244,0,NOVEDAD
CAM-0111,4,1792,9,3510,390.000000056,2025-11-05,5,-1718,1950,0,NOVEDAD
CAM-0112,6,2754,9,3591,398.999999952,2025-11-05,3,-837,1196,0,NOVEDAD
CAM-0113,6,2340,9,3051,338.99999998799996,2025-11-05,3,-711,1016,0,NOVEDAD
CAM-0114,7,2541,9,2727,303.000000056,2025-11-05,2,-186,606,0,NOVEDAD
CAM-0115,7,3213,12,4788,398.999999952,2025-11-05,5,-1575,1994,0,NOVEDAD
CHO-0001,7,1855,9,1989,221.00000002399997,2024-01-04,2,-134,442,23,DEAD STOCK
CHO-0002,10,3550,12,3552,296.000000008,2024-01-04,2,-2,592,23,DEAD STOCK
CHO-0003,7,1694,9,1809,201.000000036,2024-01-04,2,-115,402,23,DEAD STOCK
CHO-0004,10,2880,12,2880,239.99999997199998,2024-01-04,2,0,479,23,DEAD STOCK
CHO-0005,8,1072,9,927,103.000000002,2024-02-05,1,145,103,22,DEAD STOCK
CHO-0006,7,658,9,657,72.9999999968,2024-02-05,2,1,145,22,DEAD STOCK
CHO-0007,8,2768,9,2592,288.000000036,2024-02-05,1,176,288,22,DEAD STOCK
CHO-0008,10,3400,12,3408,283.99999999199997,2024-02-05,2,-8,567,22,DEAD STOCK
CHO-0009,7,2408,9,2583,286.999999996,2024-02-05,2,-175,573,22,DEAD STOCK
CHO-0010,9,1629,12,1668,138.999999992,2024-02-05,3,-39,416,22,DEAD STOCK
CHO-0011,6,1992,9,2484,276.00000002,2025-03-04,3,-492,828,9,DEAD STOCK
CHO-0012,7,1442,9,1539,170.99999999599999,2025-03-04,2,-97,341,9,DEAD STOCK
CHO-0013,8,2752,12,3444,286.999999996,2025-03-04,4,-692,1147,9,DEAD STOCK
CHO-0014,7,840,9,828,92.0000000028,2025-03-04,2,12,184,9,DEAD STOCK
CHO-0015,9,2277,12,2532,210.99999997199998,2025-03-04,3,-255,632,9,DEAD STOCK
CHO-0016,6,1032,9,1188,131.999999944,2025-06-05,3,-156,395,5,DEAD STOCK
CHO-0017,7,1246,9,1233,137.000000028,2025-06-05,2,13,274,5,DEAD STOCK
CHO-0018,6,1554,9,1944,216.00000005599998,2025-06-05,3,-390,648,5,DEAD STOCK
CHO-0019,6,1536,9,1917,213.000000052,2025-06-05,3,-381,639,5,DEAD STOCK
CHO-0020,9,3420,12,3792,315.999999996,2025-06-05,3,-372,947,5,DEAD STOCK
CHO-0021,6,1470,9,1836,204.00000003999997,2025-06-05,3,-366,612,5,DEAD STOCK
CHO-0022,8,2368,12,2952,245.99999997999998,2025-06-05,4,-584,983,5,DEAD STOCK
CHO-0023,6,1206,9,1512,167.999999992,2025-07-04,3,-306,503,5,DEAD STOCK
CHO-0024,6,1014,9,1170,129.99999997999998,2025-07-04,3,-156,389,5,DEAD STOCK
CHO-0025,7,2464,9,2646,294.000000044,2025-07-04,2,-182,588,5,DEAD STOCK
CHO-0026,6,1398,9,1755,195.000000028,2025-07-04,3,-357,585,5,DEAD STOCK
CHO-0027,6,1956,9,2448,271.99999997599997,2025-07-04,3,-492,815,5,DEAD STOCK
CHO-0028,6,2094,9,2619,291.00000004,2025-09-06,3,-525,873,2,LENTA ROTACION
CHO-0029,7,1610,9,1728,192.00000002399997,2025-09-06,2,-118,384,2,LENTA ROTACION
CHO-0030,5,1900,9,2970,329.99999997599997,2025-09-06,4,-1070,1319,2,LENTA ROTACION
CHO-0031,7,2296,12,3276,273.000000016,2025-09-06,5,-980,1365,2,LENTA ROTACION
CHO-0032,9,1341,9,1026,114.0000000012,2024-10-05,0,315,0,14,DEAD STOCK
CHO-0033,7,805,9,801,88.99999999879999,2024-10-05,2,4,177,14,DEAD STOCK
CHO-0034,7,1246,9,1233,137.000000028,2024-10-05,2,13,274,14,DEAD STOCK
CHO-0035,9,1854,9,1422,158.00000005599998,2024-10-05,0,432,0,14,DEAD STOCK
CHO-0036,9,1809,9,1395,155.00000005200002,2024-10-05,0,414,0,14,DEAD STOCK
CHO-0037,6,750,9,864,96.0000000004,2024-10-05,3,-114,288,14,DEAD STOCK
CHO-0038,9,1494,9,1143,126.99999997599998,2024-10-05,0,351,0,14,DEAD STOCK
CHO-0039,5,1630,9,2439,271.000000052,2025-10-04,4,-809,1084,1,ACTIVO
CHO-0040,6,1830,9,2295,254.999999992,2025-10-04,3,-465,764,1,ACTIVO
CHO-0041,6,2112,9,2646,294.000000044,2025-10-04,3,-534,882,1,ACTIVO
CHO-0042,6,1542,9,1935,215.000000016,2025-10-04,3,-393,645,1,ACTIVO
CHO-0043,6,1488,9,1863,207.000000044,2025-10-04,3,-375,621,1,ACTIVO
CHO-0044,6,822,9,954,105.9999999944,2025-10-04,3,-132,317,1,ACTIVO
CHO-0045,6,1608,9,2007,222.99999998799998,2025-10-04,3,-399,668,1,ACTIVO
CHO-0046,6,1260,9,1449,160.999999944,2025-10-04,3,-189,482,1,ACTIVO
CHO-0047,5,1165,12,2328,193.99999998799998,2025-10-04,7,-1163,1357,1,ACTIVO
CHO-0048,7,959,9,954,105.9999999944,2024-11-08,2,5,211,12,DEAD STOCK
CHO-0049,8,2672,9,2502,277.999999984,2024-11-08,1,170,277,12,DEAD STOCK
CHO-0050,9,2097,9,1755,195.000000028,2024-11-08,0,342,0,12,DEAD STOCK
CHO-0051,7,2051,9,2196,244.00000001599997,2024-11-08,2,-145,488,12,DEAD STOCK
CHO-0052,9,1260,9,963,106.99999999959999,2024-11-08,0,297,0,12,DEAD STOCK
CHO-0053,7,2625,9,2808,311.999999952,2024-11-08,2,-183,623,12,DEAD STOCK
CIS-0001,7,1799,9,1935,215.000000016,2024-01-06,2,-136,430,23,DEAD STOCK
CIS-0002,7,1792,9,1926,213.999999976,2024-01-06,2,-134,427,23,DEAD STOCK
CIS-0003,11,2816,15,3210,213.999999976,2025-01-05,4,-394,855,11,DEAD STOCK
CIS-0004,10,2560,12,2568,213.999999976,2024-02-05,2,-8,427,22,DEAD STOCK
CIS-0005,10,2590,12,2592,216.00000005599998,2024-02-05,2,-2,432,22,DEAD STOCK
CIS-0006,7,1792,9,1926,213.999999976,2024-03-06,2,-134,427,21,DEAD STOCK
CIS-0007,7,1827,9,1953,216.99999997999998,2024-03-06,2,-126,433,21,DEAD STOCK
CIS-0008,12,3132,12,2604,216.99999997999998,2024-03-06,0,528,0,21,DEAD STOCK
CIS-0009,6,1536,9,1917,213.000000052,2025-05-04,3,-381,639,7,DEAD STOCK
CIS-0010,6,1524,9,1908,212.000000012,2025-05-04,3,-384,636,7,DEAD STOCK
CIS-0011,6,1536,9,1926,213.999999976,2025-05-04,3,-390,641,7,DEAD STOCK
CIS-0012,9,2349,9,1953,216.99999997999998,2024-06-08,0,396,0,18,DEAD STOCK
CIS-0013,10,2610,12,2604,216.99999997999998,2024-06-08,2,6,433,18,DEAD STOCK
CIS-0014,6,1542,9,1935,215.000000016,2025-06-04,3,-393,645,6,DEAD STOCK
CIS-0015,7,1792,9,1917,213.000000052,2025-06-04,2,-125,426,6,DEAD STOCK
CIS-0016,7,1792,9,1917,213.000000052,2025-06-04,2,-125,426,6,DEAD STOCK
CIS-0017,5,1280,9,1926,213.999999976,2025-07-05,4,-646,855,4,DEAD STOCK
CIS-0018,6,1536,9,1917,213.000000052,2025-07-05,3,-381,639,4,DEAD STOCK
CIS-0019,8,2088,12,2604,216.99999997999998,2025-08-05,4,-516,867,3,LIQUIDACION PRIORITARIA
CIS-0020,9,2286,12,2544,212.000000012,2025-08-05,3,-258,636,3,LIQUIDACION PRIORITARIA
CIS-0021,10,2540,12,2544,212.000000012,2024-09-05,2,-4,424,15,DEAD STOCK
CIS-0022,8,2088,12,2604,216.99999997999998,2024-09-05,4,-516,867,15,DEAD STOCK
CIS-0023,12,3049,15,3180,212.000000012,2025-09-06,3,-131,636,2,LENTA ROTACION
CIS-0024,10,2610,12,2604,216.99999997999998,2024-10-04,2,6,433,14,DEAD STOCK
CIS-0025,9,2349,12,2604,216.99999997999998,2024-10-04,3,-255,650,14,DEAD STOCK
CIS-0026,6,1566,9,1953,216.99999997999998,2025-11-04,3,-387,650,0,NOVEDAD
CIS-0027,5,1295,9,1944,216.00000005599998,2025-11-04,4,-649,864,0,NOVEDAD
CIS-0028,4,1016,9,1908,212.000000012,2025-11-04,5,-892,1060,0,NOVEDAD
CIS-0029,7,1813,9,1944,216.00000005599998,2024-12-04,2,-131,432,12,DEAD STOCK
CIS-0030,7,1792,9,1917,213.000000052,2024-12-04,2,-125,426,12,DEAD STOCK
CIS-0031,9,2313,12,2580,215.000000016,2024-12-04,3,-267,645,12,DEAD STOCK
COL-0001,7,1729,9,1854,206.000000004,2024-01-06,2,-125,412,23,DEAD STOCK
COL-0002,7,1729,9,1854,206.000000004,2024-01-06,2,-125,412,23,DEAD STOCK
COL-0003,11,2750,15,3120,207.99999996799997,2025-01-05,4,-370,831,11,DEAD STOCK
COL-0004,9,2250,9,1872,207.99999996799997,2025-02-05,0,378,0,9,DEAD STOCK
COL-0005,12,3048,12,2544,212.000000012,2025-02-05,0,504,0,9,DEAD STOCK
COL-0006,6,1500,9,1881,209.00000000799997,2024-03-04,3,-381,627,21,DEAD STOCK
COL-0007,9,2232,9,1863,207.000000044,2024-03-04,0,369,0,21,DEAD STOCK
COL-0008,10,2530,12,2532,210.99999997199998,2024-03-04,2,-2,421,21,DEAD STOCK
COL-0009,6,1500,9,1881,209.00000000799997,2025-03-05,3,-381,627,9,DEAD STOCK
COL-0010,9,2250,12,2496,207.99999996799997,2025-03-05,3,-246,623,9,DEAD STOCK
COL-0011,9,2223,12,2472,206.000000004,2025-04-06,3,-249,618,7,DEAD STOCK
COL-0012,9,2286,12,2544,212.000000012,2025-04-06,3,-258,636,7,DEAD STOCK
COL-0013,10,2510,12,2520,210.000000048,2024-05-06,2,-10,420,19,DEAD STOCK
COL-0014,9,2277,12,2532,210.99999997199998,2024-05-06,3,-255,632,19,DEAD STOCK
COL-0015,7,1729,9,1854,206.000000004,2024-08-05,2,-125,412,16,DEAD STOCK
COL-0016,10,2500,12,2508,209.00000000799997,2024-08-05,2,-8,418,16,DEAD STOCK
COL-0017,7,1757,12,2520,210.000000048,2025-08-06,5,-763,1050,3,LIQUIDACION PRIORITARIA
